equipment_internal_id,dolibarr_ref,insight_type,insight_text,severity
LINAC-153038,45133407315,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
LINAC-153038,45133407315,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,261308039505J,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
LINAC-153038,261308039505J,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,261308039505J,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
LINAC-153038,1513849,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
LINAC-153038,1513849,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,1513849,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-153935,4513330223101R,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-153935,4513330223101R,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-154325,1534191,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-154325,1534191,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-154325,1534191,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
HDR_10806,106931-00,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
HDR_10806,106931-00,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,1534583,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
LINAC-153038,1534583,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
APOTECA-CHEMO,2279013,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
APOTECA-CHEMO,2279013,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-153935,03-999-1141,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-153935,03-999-1141,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-152171,1006737_usado,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-152171,1006737_usado,ASSOCIATION_QUALITY,"La asociación repuesto-máquina proviene de una task con múltiples equipos, lo que reduce la confiabilidad de esta estimación.",warning
Linac-152171,1006737_usado,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-152171,1006737_usado,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
LINAC-153038,4513341185001U,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
LINAC-153038,4513341185001U,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,4513341185001U,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
LINAC-153038,4513341185001U,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-154325,1006737_usado,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-154325,1006737_usado,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-154325,1006737_usado,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
LINAC-153038,4513316442301M,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
LINAC-153038,4513316442301M,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,4513316442301M,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
LINAC-153038,4513316442301M,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
LINAC-153038,1534908,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
LINAC-153038,1534908,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,1534908,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
LINAC-153038,1011030,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
LINAC-153038,1011030,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,1011030,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
LINAC-153038,R1510261,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
LINAC-153038,R1510261,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,R1510261,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
LINAC-153038,1557545,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
LINAC-153038,1557545,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,1557545,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
LINAC-153038,1557545,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
LINAC-153038,1010260,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
LINAC-153038,1010260,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,1010260,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-152171,451362610003J,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-152171,451362610003J,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-152171,1551103,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-152171,1551103,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-152171,1551103,ASSOCIATION_QUALITY,"La asociación repuesto-máquina proviene de una task con múltiples equipos, lo que reduce la confiabilidad de esta estimación.",warning
Linac-152171,1551103,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-151673,1551103,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-151673,1551103,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-151673,1551103,ASSOCIATION_QUALITY,"La asociación repuesto-máquina proviene de una task con múltiples equipos, lo que reduce la confiabilidad de esta estimación.",warning
Linac-151673,1551103,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-152171,45133501070,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-152171,45133501070,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
INC-INFINITY01,1507972,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
INC-INFINITY01,1507972,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
CLC-2,1023530,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
CLC-2,1023530,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,1500998,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
LINAC-153038,1500998,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,1500998,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
LINAC-153038,1500998,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
LINAC-153038,1551103,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
LINAC-153038,1551103,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,1551103,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
CLC-2,1512130,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
CLC-2,1512130,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
CLC-2,1008517,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
CLC-2,1008517,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-153935,45133411846,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-153935,45133411846,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-153935,45133411846,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
CLC-1,1504218,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
CLC-1,1504218,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,1531145,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
LINAC-153038,1531145,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-154325,1535807,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-154325,1535807,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-154325,1535807,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
INC-INFINITY01,1019597,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
INC-INFINITY01,1019597,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
INC-INFINITY01,1019597,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
INC-INFINITY01,1015075,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
INC-INFINITY01,1015075,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
INC-INFINITY01,1015075,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
INC-INFINITY01,1015075,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
INC-INFINITY01,1523707,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
INC-INFINITY01,1523707,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
INC-INFINITY01,1523707,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
INC-INFINITY01,1015076,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
INC-INFINITY01,1015076,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
INC-INFINITY01,1015076,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
INC-INFINITY01,1015076,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-109256,4513316442301M,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-109256,4513316442301M,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-109256,4513316442301M,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-154325,1027687,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-154325,1027687,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-153935,1509604,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-153935,1509604,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-153935,1507972,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-153935,1507972,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-153935,45133502026_usado,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-153935,45133502026_usado,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-153935,45133165177,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-153935,45133165177,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-153935,45133165177,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-154325,1024183,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-154325,1024183,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-152171,1016518,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-152171,1016518,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-152171,1016518,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
INC-INFINITY01,1564298,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
INC-INFINITY01,1564298,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
INC-INFINITY01,1564298,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-154325,4513316442101T,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-154325,4513316442101T,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-154325,4513316442101T,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-109374,1509023,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-109374,1509023,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-109374,1509024,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-109374,1509024,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-109256,45133412189,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-109256,45133412189,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,45133305658_usado,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-151673,45133165177,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-151673,45133165177,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-151673,45133165177,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-151673,45133165177,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
LINAC-153038,1007099,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
LINAC-153038,1007099,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,1007099,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
LINAC-153038,1027687,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
LINAC-153038,1027687,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,1027687,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-201110,1018265_proveedor_local,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-201110,1018265_proveedor_local,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-153935,4513341220301G,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-153935,4513341220301G,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-153935,4513341220301G,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-109256,1027687,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-109256,1027687,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-109256,1500613,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-109256,1500613,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-153935,1014204,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-153935,1014204,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-153935,1014204,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-154325,1538261,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-154325,1538261,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-154325,1538261,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-154325,1538261,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
153038,1564298,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
153038,1564298,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
153038,1564298,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
153038,1534958,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
153038,1534958,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
153038,1534958,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
CLC-2,1509023,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
CLC-2,1509023,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-151673,1556287,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-151673,1556287,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-151673,1556287,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-153935,1508955,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-153935,1508955,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-153935,1011030,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-153935,1011030,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
CLC-1,1548845,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
CLC-1,1548845,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
CLC-2,1018559,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_part_global).",warning
CLC-2,1018559,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
CLC-2,1018559,COHORT_USED,El modelo usa cohorte (same_part_global) porque no hay suficientes eventos propios en esta máquina.,info
LINAC-153038,1017632_usado,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
LINAC-153038,1017632_usado,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
LINAC-153038,1017632_usado,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
INC-INFINITY01,1018559,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
INC-INFINITY01,1018559,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
INC-INFINITY01,1018559,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
LINAC-153038,4513316442101T,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
LINAC-153038,4513316442101T,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,4513316442101T,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
