zendesk_ticket_id,external_id,type,subject,raw_subject,description,priority,status,via_channel,requester_id,submitter_id,assignee_id,organization_id,group_id,is_public,has_incidents,due_at,satisfaction_rating,ticket_form_id,brand_id,created_at,updated_at,extracted_at
9242,,incident,"Falla MLC VERSA 1, equipo detenido","Falla MLC VERSA 1, equipo detenido","Estimados, Se requiere visita urgente a VERSA 1, ya que al intentar empezar con las pruebas de hoy, todas las laminas aparecen con falla. Interlocks LMDB Y11 Volts y Comms, Y11 Watchdog, All Watchdoggs, All Voltage Rails, All Serial Comms. Equipo detenido. Saludos, Manuel.",urgent,closed,web,20254020292379,20254020292379,19579474867355,14741389938587,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-05T13:34:17Z,2025-06-15T21:02:01Z,2026-08-06T15:19:10.327Z
9239,,incident,Equipo Suragility no irradia,Equipo Suragility no irradia,"Equipo no irradia, interlock Bend Mag V",urgent,closed,web,36182421530907,36182421530907,20210900681499,14741318546075,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-04T12:47:59Z,2025-06-15T21:02:02Z,2026-08-06T15:19:10.327Z
9191,,incident,Falla con backup diario de integrity,Falla con backup diario de integrity,"Estimados, Desde el jueves en la mañana el Integrity del VERSA 2 no está cargando de forma automatica porque el backup no se está completando (Adjunto imagen del problema). Esto retrasa los inicios del QA diario y de los tratamientos. Se requiere revisión. Saludos, Manuel.",high,closed,web,20254020292379,20254020292379,19579474867355,14741389938587,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-05-12T16:33:33Z,2025-06-15T21:02:02Z,2026-08-06T15:19:10.327Z
9190,,incident,Falla con backup diario de integrity,Falla con backup diario de integrity,"Estimados, Desde el jueves en la mañana el Integrity del VERSA 2 no está cargando de forma automatica porque el backup no se está completando (Adjuntl imagen del problema). Esto retrasa los inicios del QA diario y de los tratamientos. Se requiere revisión. Saludos, Manuel.",high,closed,web,20254020292379,20254020292379,19579474867355,14741389938587,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-05-12T16:31:12Z,2025-06-15T21:02:03Z,2026-08-06T15:19:10.327Z
354,,incident,Revision pendant iView VERSA 1,Revision pendant iView VERSA 1,"Buen dia, Se requiere revisión del pendant del iView del VERSA1, ya que se corta la trayectoria del movimiento del gantry al usarlo en modo ASU y modo libre (interlocks Gantry, Gantry demand y Function demand). Saludos, Manuel.",high,closed,web,20254020292379,20254020292379,19579474867355,14741389938587,14481465021595,true,false,,offered,20427286020763,14481427110299,2024-07-30T15:09:02Z,2025-06-15T21:02:11Z,2026-08-06T15:19:10.327Z
9241,,incident,Revisión de PCs de Mosaiq,Revisión de PCs de Mosaiq,"Hola Víctor,
¿Podrías por favor revisar los PCs que están utilizando Mosaiq? Hemos notado algunas ventanas abiertas y creemos que sería útil hacer una revisión general.
Adicionalmente, podríamos considerar la posibilidad de segmentar las cuentas de usuario como una medida para reforzar la seguridad y asegurar un entorno más tranquilo para todos.
Gracias de antemano por tu apoyo.
Saludos,




[cid:4c0eaefa-cf5b-4fc2-8deb-b9818d7b3228]",normal,closed,email,26080969273499,26080969273499,14481448391451,14741543428379,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-05T12:46:47Z,2025-06-17T13:02:26Z,2026-08-06T15:19:10.327Z
9259,,incident,Invitación a Charla Sistema NOVEC,Invitación a Charla Sistema NOVEC,"Buenos días Roberto y Víctor

Se les invita a participar en una capacitación del sistema NOVEC que se realizará en la sala de reunión de Imagenología, segundo piso a las 15:00h. Esperamos su asistencia.

Saludos




[cid:6b122b7d-0ee1-428a-b911-0546a558c810]",normal,closed,email,26080969273499,26080969273499,19579468718875,14741543428379,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-12T12:42:49Z,2025-06-18T14:02:10Z,2026-08-06T15:19:10.327Z
9267,,incident,Falla MLC VERSA 1,Falla MLC VERSA 1,"Estimados, Se requiere asistencia urgente por falla en MLC del VERSA 1. Mismos interlocks de siempre. Saludos, Manuel",urgent,closed,web,20254020292379,20254020292379,19579474867355,14741389938587,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-16T16:41:12Z,2025-06-23T15:02:01Z,2026-08-06T15:19:10.327Z
9262,,incident,Falla MLC VERSA 1,Falla MLC VERSA 1,"Esrimados, Se requiere visita urgente por falla en MLC de VERSA 1. Saludos, Manuel.",urgent,closed,web,20254020292379,20254020292379,19579474867355,14741389938587,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-12T16:52:26Z,2025-06-23T15:02:02Z,2026-08-06T15:19:10.327Z
9266,,incident,Table long,Table long,"Table long
Y no andó más",normal,closed,email,26080982926747,26080982926747,19579468718875,14741543428379,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-13T17:14:31Z,2025-06-27T12:01:45Z,2026-08-06T15:19:10.327Z
9277,,incident,Falla Magnetron VERSA 1,Falla Magnetron VERSA 1,"Estimados,

Se requiere visita urgente por falla en Magnetron VERSA 1 (interlock 212 M.fil.Vmon).

Equipo detenido.

Saludos,

Manuel",urgent,closed,web,20254020292379,20254020292379,27816237178267,14741389938587,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-23T15:14:21Z,2025-06-27T20:02:33Z,2026-08-06T15:19:10.327Z
9273,,incident,Falla XVI VERSA 1 Interlock Fault (16),Falla XVI VERSA 1 Interlock Fault (16),"Estimados,Se requiere revisión urgente del sistema XVI del VERSA 1, ya que durante CBCT para tratamiento de paciente aparece el interlock Fault(16). Equipo detenido.Saludos, Manuel.",urgent,closed,web,20254020292379,20254020292379,19579474867355,14741389938587,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-19T20:22:34Z,2025-06-28T01:01:42Z,2026-08-06T15:19:10.327Z
9269,,incident,Conexión de Pc - Tablet de láseres CTSIM+ Sun Nuclear - Reposición de Router NetGear,Conexión de Pc - Tablet de láseres CTSIM+ Sun Nuclear - Reposición de Router NetGear,"**Estimada Romina,**

Se ha creado este ticket con el objetivo de realizar el seguimiento correspondiente a la vinculación entre la Tablet y el PC de calibración de láseres CTSIM+.
Durante la visita realizada el día de hoy, se brindó soporte al equipo de servicio en el proceso de calibración de los láseres. Además, se intentó establecer la comunicación entre la Tablet y el PC, conforme a las indicaciones del documento técnico entregado por Sun Nuclear para la configuración de red del sistema CTSIM+.
A continuación, detallo las acciones ejecutadas:


1. **Conectividad de red**:
Se solicitó al equipo de TI de la clínica habilitar el acceso a la red Wi-Fi para ambos dispositivos (PC y Tablet), cumpliendo con el primer requisito señalado por el documento de Sun Nuclear.
2. **Configuración de red**:
Se procedió a configurar ambos equipos con **dirección IP asignada automáticamente por DHCP**, sin establecer IPs estáticas. Este ajuste se realizó directamente en los adaptadores de red de ambos dispositivos.
3. **Modificación del archivo de configuración**:
Se editó el archivo `CTSimPlus.exe.config` en ambos equipos, reemplazando el valor del parámetro `ServiceIpAddress` con la IP correspondiente que cada equipo había obtenido en la red.
4. **Servicios del software**:
Se reiniciaron los servicios asociados a la aplicación CTSIM+ para aplicar los cambios realizados.
5. **Reinicio completo de ambos equipos**:
Se realizó un apagado completo y posterior encendido (""cold boot"") tanto del PC como de la Tablet para asegurar la correcta aplicación de la configuración y limpieza de posibles estados previos en la red.

A pesar de ejecutar el procedimiento en múltiples ocasiones, no se logró establecer la conexión entre la Tablet y el PC, persistiendo el **Error -61** (adjunta imagen como evidencia). Se destaca que **todos los pasos recomendados por Sun Nuclear fueron seguidos rigurosamente**.
Es importante señalar que **ambos dispositivos estaban conectados a la misma red Wi-Fi**, correspondiente a la infraestructura de red de la clínica. No obstante, se sospecha que el fallo en la conexión podría deberse a la asignación dinámica de IPs por parte del servidor DHCP, lo cual puede impedir la comunicación estable entre los dispositivos.

Según lo conversado en terreno, la recomendación original del fabricante indicaba el uso de un **router dedicado**, a través del cual se pudieran asignar **direcciones IP estáticas** a la Tablet y al PC. Este enfoque permitiría garantizar una comunicación directa punto a punto, sin interferencias externas ni cambios en las IPs.

Lamentablemente, por parte de CAS, no fue posible ubicar el **Router** dedicado que se habría utilizado anteriormente, y en vista de ello, se sugiere su **adquisición o reposición**, preferiblemente con el mismo modelo que fue extraviado, para así cumplir con las condiciones óptimas de red que requiere CTSIM+.

Quedamos atentos para coordinar una **nueva visita técnica**, idealmente una vez que se resuelva la disponibilidad del router o se disponga de una red dedicada que cumpla con los requisitos establecidos.

**MODELO DEL ROUTER : NET GEAR R6400 INALAMBRICO GIGABIT ETHERNET DOBLE BANDA (2.4 GHZ / 5 GHZ) 4G **",normal,closed,web,36182421530907,28818463039515,28818463039515,14741318546075,14481465021595,true,false,,good,20427286020763,14481427110299,2025-06-17T19:32:59Z,2025-06-29T13:01:44Z,2026-08-06T15:19:10.327Z
9184,,incident,interlock Dose Rate MON VERSA 2,interlock Dose Rate MON VERSA 2,"Estimados,

Se requiere ajustar la tasa de dosis de 6MV del VERSA 2, ya que los cortes por Dose Rate MON son mas frecuentes, haciendo que todos los tratamientos se alarguen y generando inconvenientes con el flujo de atención de pacientes.

Saludos,

Manuel.",urgent,closed,web,20254020292379,20254020292379,19579504854939,14741389938587,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-05-08T20:56:40Z,2025-06-29T14:01:54Z,2026-08-06T15:19:10.327Z
9243,,incident,Tasa de dosis de electrones muy alta VERSA 2,Tasa de dosis de electrones muy alta VERSA 2,"Estimados, Se requiere revisión de la tasa de dosis de todas las energias de electrones del VERSA 2, porque están muy elevadas, por encima de 700UM/min. Saludos, Manuel.",high,closed,web,20254020292379,20254020292379,19579504854939,14741389938587,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-05T13:47:26Z,2025-06-29T16:02:12Z,2026-08-06T15:19:10.327Z
9230,,incident,Revisión de integración iView-SunCHECK,Revisión de integración iView-SunCHECK,"Estimado Víctor:
Ante todo, un cordial saludo de mi parte.
Nos ponemos en contacto contigo porque hemos identificado que los controles de calidad de imagen generados en iView no se están cargando de manera automática en SunCHECK.
¿Podrías colaborarnos en revisar las posibles causas de este problema? Agradeceríamos tu apoyo para:

  1.
Verificar la configuración de la integración entre ambos sistemas.
  2.
Identificar si existe algún error en el flujo de datos.
  3.
Proponer una solución para garantizar el funcionamiento correcto.

Quedamos atentos a tus comentarios y disponibles para proporcionar cualquier información adicional que puedas requerir.
Agradecemos de antemano tu valiosa colaboración.
Saludos




[cid:653cae5e-c361-493a-8502-1c66e4b9243d]",normal,closed,email,26080969273499,26080969273499,14481448391451,14741543428379,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-05-29T17:35:00Z,2025-06-29T16:02:12Z,2026-08-06T15:19:10.327Z
9161,,incident,Falla CBCT VERSA 2,Falla CBCT VERSA 2,"Estimados, Se presenta falla en equipo Versa 2 al realizar CBCT. Aviso: ""Generator not ready or in Fault condition"". Saludos, Manuel Castrillón.",normal,closed,web,20254020292379,20254020292379,19579504854939,14741389938587,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-04-29T13:06:42Z,2025-06-29T16:02:13Z,2026-08-06T15:19:10.327Z
9149,,incident,Falla filtro F0 VERSA 2,Falla filtro F0 VERSA 2,"Estimados,

El equipo VERSA 2 no reconoce el filtro F0 y no se pueden realizar imágenes usando este filtro. Se requiere revisión.

Saludos,

Manuel.",normal,closed,web,20254020292379,20254020292379,19579504854939,14741389938587,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-04-25T13:33:25Z,2025-06-29T16:02:13Z,2026-08-06T15:19:10.327Z
9279,,incident,Retroiluminado no funciona,Retroiluminado no funciona,"El paisaje debiera ser de un cielo azul bonito pero esta de noche.
Favor revisar.

JL",low,closed,email,26080982926747,26080982926747,19579468718875,14741543428379,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-23T17:36:12Z,2025-06-29T17:01:53Z,2026-08-06T15:19:10.327Z
9274,,incident,Maquina no inicia,Maquina no inicia,"Maquina no inicia
Se reinicio todo lo reiniciable

Saludos.

JL",high,closed,email,26080982926747,26080982926747,19579468718875,14741543428379,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-23T10:09:49Z,2025-06-29T17:01:53Z,2026-08-06T15:19:10.327Z
9282,,incident,falla audio bidireccional en sala de bunker,falla audio bidireccional en sala de bunker,El audio bidireccional del bunker del acelerador no funciona. No se escucha al paciente.,urgent,closed,web,20254050947483,20254050947483,31525538040603,14741593614363,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-24T12:28:27Z,2025-06-30T19:02:00Z,2026-08-06T15:19:10.327Z
307,,incident,Ticket #687997 Falla en señal de imagen ABC,Ticket #687997 Falla en señal de imagen ABC,"Buenas Estimados/as

Nos complace anunciar que hemos iniciado oficialmente el proceso de **migración de nuestra plataforma Osticket a Zendesk**. Esta transición es parte de nuestros esfuerzos continuos para mejorar la eficiencia, la seguridad y la experiencia del usuario.

Se dejarán los mensajes, documentos y registros de los tickets abierto en Osticket, para que se pueda continuar con el seguimiento de los casos en Zendesk.

* * *

**Manuel Castrillon** publicado 22/may./2024 14:33
Buen dia,
ABC no muestra imagen en el monitor. Despues de reiniciar varias veces y reconectar todos los cables, sigue sin funcionar.
saludos.",normal,closed,web,20254020292379,15768454754715,22968357015195,14741389938587,14481465021595,true,false,,offered,20427286020763,14481427110299,2024-07-15T16:49:53Z,2025-06-30T20:02:09Z,2026-08-06T15:19:10.327Z
9314,,incident,paciente orina en equipo - equipo detenido,paciente orina en equipo - equipo detenido,El paciente se orino en el equipo. se apago equipo. Se espera su atención cuanto antes. Equipo detenido.,urgent,closed,web,20254050947483,20254050947483,31525538040603,14741593614363,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-07-01T19:02:56Z,2025-07-06T00:01:35Z,2026-08-06T15:19:10.327Z
9321,,incident,Mosaiq del Secuencer no se conecta al XVI,Mosaiq del Secuencer no se conecta al XVI,Mosaiq del Secuencer no se conecta al XVI,urgent,closed,web,20254050947739,20254050947739,22968357015195,14741593614363,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-07-04T14:42:46Z,2025-07-08T16:03:08Z,2026-08-06T15:19:10.327Z
9263,,incident,Optimización perfil del haz 10FFF,Optimización perfil del haz 10FFF,"Estimados, buenas noches

Espero que estén bien, les escribo para solicitar una optimización del haz de 10FFF ya que en el control mensual vimos que la simetría del perfil en dirección Y está fuera de tolerancia.

Quedamos atentos a su respuesta.

Saludos cordiales",high,closed,web,20254050953243,20254050953243,19579474867355,20265216319003,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-12T23:26:54Z,2025-07-11T16:02:26Z,2026-08-06T15:19:10.327Z
9173,,incident,Verificación de flexmaps,Verificación de flexmaps,"Estimados,

De acuerdo a lo conversado, nos vemos hoy a las 15:30.

Saludos,

Nathalie",high,closed,web,20254050952987,20254050952987,27816237178267,20265216319003,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-05-02T17:28:09Z,2025-07-11T16:02:27Z,2026-08-06T15:19:10.327Z
9248,,incident,Interlock Target chk infintiy,Interlock Target chk infintiy,Equipo infinity con Target chk,urgent,closed,web,20254050952603,20254050952603,19579474867355,14741297259931,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-09T15:35:52Z,2025-07-11T17:02:36Z,2026-08-06T15:19:10.327Z
9307,,incident,Suragility inoperativo,Suragility inoperativo,Se reporta suragility inoperativo por falla en fuente de poder,urgent,closed,web,36182421530907,36182421530907,20210900681499,14741318546075,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-07-01T00:27:07Z,2025-07-11T18:03:07Z,2026-08-06T15:19:10.327Z
9324,,incident,Mosaiq 27,Mosaiq 27,"Estimados,
Posterior a haberse instalado office por parte del hospital en mosaiq 27, necesitamos que instalen citrix y otros programas necesarios para que quede operativa la estacion.

Quedamos atentos, saludos,

JL",low,closed,email,26080982926747,26080982926747,14481448391451,14741543428379,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-07-07T12:58:02Z,2025-07-12T15:02:08Z,2026-08-06T15:19:10.327Z
9310,,incident,Perno Gantry,Perno Gantry,"Estimados buenos días.

Informo que durante se realizaba giro del gantry se cayó un perno que desconocemos de que parte proviene, adjunto fotografías, hasta el minuto el sistema esta operando sin interlocks. Igualmente solicitamos puedan revisar , tenemos disponibilidad para trabajos a las 14:30h.

Quedo atento a sus comentarios.

Saludos cordiales.",high,closed,web,20254020297371,20254020297371,19579474867355,14740499786395,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-07-01T16:00:07Z,2025-07-13T14:01:52Z,2026-08-06T15:19:10.327Z
9308,,incident,Alineamiento de Laser ,Alineamiento de Laser ,"Estimado Carlos, buenos días.

Por favor solicitamos asistencia para realizar alineamiento de los laser del Synergy, se observa una desviación  de aproximadamente 2 mm (fuera de tolerancia clínica).

Quedamos atentos.



Saludos cordiales.",high,closed,web,20254020297371,20254020297371,19579474867355,14740499786395,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-07-01T12:42:34Z,2025-07-13T14:01:53Z,2026-08-06T15:19:10.327Z
9339,,incident,"RATM falla interface, tolerancia mesa","RATM falla interface, tolerancia mesa",falla con mesa interfaz RATM y tolerancia . Equipo detenido.,urgent,closed,web,20254050947483,20254050947483,19579474867355,14741593614363,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-07-09T22:33:28Z,2025-07-14T15:03:14Z,2026-08-06T15:19:10.327Z
9297,,incident,Falla Table-Long que requiere recalibrar los potenciometros (ver hoy de 12:30 a 13:30),Falla Table-Long que requiere recalibrar los potenciometros (ver hoy de 12:30 a 13:30),"Esta fallando aleatoriamente y cada vez frecuente el interlock ""Table-Long"", indicando que requiere recalibrar los potenciómetros. Por favor atender hoy desde 12:30 a 13:30 horas, ya que en esta hora el Infinity estará disponible. Se adjunta fotografía de la falla. Muchas Gracias.",urgent,closed,web,20254050947483,20254050947483,20210900681499,14741593614363,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-27T13:30:27Z,2025-07-14T15:03:14Z,2026-08-06T15:19:10.327Z
9246,,incident,Interlock coll.movng,Interlock coll.movng,Interlock coll.movng no deja cargar campos de tratamiento,urgent,closed,web,20254050952603,20254050952603,19579474867355,14741297259931,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-09T11:59:55Z,2025-07-14T15:03:14Z,2026-08-06T15:19:10.327Z
9237,,incident,Solicitud de Cambio de MP Versa Clinica San Carlos,Solicitud de Cambio de MP Versa Clinica San Carlos,"Estimado Carlos, junto con saludarte tal como conversamos por whatsapp por favor ver la posibilidad de cambiar la MP del Versa en SCA del 27/06 al 04/07.

Quedare atento.

Saludos.",normal,closed,web,20254050952347,20254050952347,19579474867355,20265216319003,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-03T11:53:21Z,2025-07-14T15:03:15Z,2026-08-06T15:19:10.327Z
9211,,incident,Hump Err en el Infinity para 6 MV ,Hump Err en el Infinity para 6 MV ,"Estimados,

Buenos días, comenzando la jornada nos han informado que en varias ocasiones sale el hump error en el infinity para 6 MV si lo puede chequear por favor.",high,closed,web,20254050952475,20254050952475,19579474867355,14741297259931,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-05-19T12:47:14Z,2025-07-14T15:03:15Z,2026-08-06T15:19:10.327Z
9333,,incident,Se solicita cambio de micrófono,Se solicita cambio de micrófono,Se solicita cambio de micrófono en equipo Suragility ya que el actual se encuentra roto (se adjunta imagen),normal,closed,web,36182421530907,36182421530907,19579474867355,14741318546075,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-07-08T17:28:14Z,2025-07-18T18:02:11Z,2026-08-06T15:19:10.327Z
9328,,incident,FCO Iview/Xvi,FCO Iview/Xvi,"Estimados buenas tardes.

Se crea ticket por FCO cambio de fuentes de poder Iview/XVi.



Saludos cordiales.",normal,closed,web,20254020297371,20254020297371,19579474867355,14740499786395,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-07-07T22:24:28Z,2025-07-18T18:02:12Z,2026-08-06T15:19:10.327Z
9315,,incident,Fallo reference reflector colimador,Fallo reference reflector colimador,"Estimados,

Junto con saludar, informo falla de reflector de referencia del colimador, lo que impide conformar campos de tratamientos, y por ende el equipo no está operativo. Agradecería su ayuda al respecto.

Un saludo.",urgent,closed,web,36797767752731,36797767752731,20210900681499,14741389938587,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-07-01T21:43:48Z,2025-07-18T18:02:12Z,2026-08-06T15:19:10.327Z
9288,,incident,Falla reflector MLC VERSA 1,Falla reflector MLC VERSA 1,"Estimados, Se requiere visita urgente por falla MLC del Versa 1. Equipo detenido. Saludos, Manuel.",urgent,closed,web,20254020292379,20254020292379,20210900681499,14741389938587,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-25T15:22:57Z,2025-07-18T18:02:13Z,2026-08-06T15:19:10.327Z
9348,,incident,MOSAIQ pc del tac,MOSAIQ pc del tac,"Estimados,

 

Favor validar office instalado en pc del tac, e instalar mosaiq.

Quedamos atentos.

 

Saludos cordiales,

 

Juan Carlos Leal Chandía

Físico Médico – Unidad de Radioterapia

Hospital Clínico Magallanes

juancarlos.lealc@redsalud.gov.cl",low,closed,email,26080982926747,26080982926747,14481448391451,14741543428379,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-07-11T16:51:25Z,2025-07-18T19:02:33Z,2026-08-06T15:19:10.327Z
9354,,incident,Interlock system on,Interlock system on,"Siendo las 16:10 equipo presenta Interlock  System on. Posterior a un tratamiento de un paciente. Ingeniero Roberto justo estaba en terreno, por lo que se le informa de inmediato",normal,closed,email,26080969273499,26080969273499,19579468718875,14741543428379,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-07-14T19:25:12Z,2025-07-19T00:02:11Z,2026-08-06T15:19:10.327Z
9353,,incident,Instalación citrix,Instalación citrix,"Buenas tardes,

Quisiera solicitar la instalación de citrix en estación Mónaco03 y pc en sala de control de tac


Gracias

[signatureImage]",normal,closed,email,26132276827035,26132276827035,14481448391451,14741543428379,14481465021595,true,false,,good,20427286020763,14481427110299,2025-07-14T17:39:00Z,2025-07-19T12:01:27Z,2026-08-06T15:19:10.327Z
9301,,incident,Dosecheck no registra fracción cero,Dosecheck no registra fracción cero,"Estimado Víctor. En horas de la tarde se realizó medición de paciente para adquirir fracción cero. El software no realizó registro.  Se reiniciaron servicios, sin resultados.


Quedamos atentos, saludos

Enrique

Obtener Outlook para Android<https://aka.ms/AAb9ysg>",normal,closed,email,26080969273499,26080969273499,14481448391451,14741543428379,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-27T17:41:45Z,2025-07-25T12:01:35Z,2026-08-06T15:19:10.327Z
9224,,incident,Capacitacion Simmetry,Capacitacion Simmetry,"Estimados
Junto con saludar, en la capacitacion que nos hizo Elekta no se integró o no se realizó la capacitación del Simmetry. Quisieramos consultar posibilidad de realizar esta capacitación ?
En la ultima visita, Christian Young nos comentó que podría ser posible que la realice FM Ricardo Ruggeri, esto podria ser?

Gracias
Saludos

[cid:f526e0b6-e6e8-4574-aea9-0ea64969b036]",low,closed,email,26080969312027,26080969312027,14481448391451,14741543428379,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-05-27T11:40:41Z,2025-07-25T12:01:36Z,2026-08-06T15:19:10.327Z
9365,,incident,Problemas camilla equipo Infinity,Problemas camilla equipo Infinity,"Buenos dias,

El equipo Infinity presenta una falla en la camilla. No ha sido posible iniciarlo ni realizar ningún tipo de movimiento. El equipo se encuentra detenido.",urgent,closed,web,35063016361243,35063016361243,19579474867355,14741593614363,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-07-18T12:00:00Z,2025-07-25T16:02:46Z,2026-08-06T15:19:10.327Z
9361,,incident,falla Gantry - Stop fuera de tolerancia y ruido anormal en gantry,falla Gantry - Stop fuera de tolerancia y ruido anormal en gantry,"Estimados EyG, el Infinity presenta falla aleatoria Gantry-Stop, (fuera de tolerancia) en arcos VMAT que interrumpe practicamente todos los tratamientos, ademas se escucha un ruido anormal mientras rota el gantry. Se solicita atencion urgente mañana jueves 17 de julio a primera hora para corregir este problema que afecta tambien la posibilidad de efectuar los controles de QA de  paciente especifico.",urgent,closed,web,20254050947483,20254050947483,19579474867355,14741593614363,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-07-17T02:25:37Z,2025-07-25T16:02:47Z,2026-08-06T15:19:10.327Z
9281,,incident,Rotura gancho handheld hexapod 2,Rotura gancho handheld hexapod 2,"Hola

Nuevamente se rompió el gancho del handheld de la hexapod. El gancho es muy fino y se volverá a romper. Solicito cambiar a modelo más robusto si es posible.

Saludos",normal,closed,web,20254020299291,20254020299291,27816237178267,14741597726619,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-24T12:26:20Z,2025-07-25T16:02:51Z,2026-08-06T15:19:10.327Z
9261,,incident,Interlock Table Clutch,Interlock Table Clutch,"Estimados, buenos días.

Les escribo porque nos ha pasado con cierta frecuencia que el equipo arroja interlock de Table Clutch el cual impide mover el gantry pero se soluciona movimiento la camilla en cualquiera de sus direcciones.

Tienen alguna idea de porque sucede esto?

Quedamos atentos.

Muchas gracias.",high,closed,web,20254050952987,20254050952987,27816237178267,20265216319003,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-12T16:03:49Z,2025-07-25T18:02:57Z,2026-08-06T15:19:10.327Z
8993,,incident,Apagado del equipo inesperado,Apagado del equipo inesperado,"Hoy en la mañana, el equipo se apagó repentinamente, interrumpiendo el tratamiento de un paciente. Ayer ocurrió un incidente similar, en el que apareció una advertencia indicando que el equipo estaba funcionando con la energía de la UPS, otorgando un plazo de 8 minutos para completar el procedimiento en curso antes de apagarse. Sin embargo, en esta ocasión, el apagado fue inmediato, sin previo aviso, lo que impidió tomar medidas para finalizar o cancelar el tratamiento de manera adecuada. Este problema ha ocurrido en múltiples ocasiones.",urgent,closed,web,20254050949787,20254050949787,14734559344539,14741593614363,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-03-05T13:48:11Z,2025-08-01T19:02:21Z,2026-08-06T15:19:10.327Z
9356,,incident,MP 18/07/25,MP 18/07/25,"Estimados buenas tardes.

Para recordarles que tenemos programado el MP de julio para el viernes 18/07 desde las 14:00h.

Saludos cordiales.",normal,closed,web,20254020297371,20254020297371,19579474867355,14740499786395,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-07-15T15:50:22Z,2025-08-02T15:01:50Z,2026-08-06T15:19:10.327Z
9405,,incident,Computador dra duran,Computador dra duran,"Estimados
El computador de dra duran aún no está funcionando como corresponde y no se logra conectar. Se puede entregar otro PC ?

Saludos

Dra. Evelyn San Martin M
Oncóloga Radioterapeuta
Jefe Servicio Oncología
Hospital Clínico Magallanes",,closed,email,26080969312027,26080969312027,14481448391451,14741543428379,14481465021595,true,false,,unoffered,20427286020763,14481427110299,2025-08-01T16:10:32Z,2025-08-04T14:43:23Z,2026-08-06T15:19:10.327Z
9364,,incident,Prueba de frotado//Flexitron,Prueba de frotado//Flexitron,"Estimado Gonzalo.

Buenas tardes, te informo que el procedimiento de la  prueba de frotado en el flexitron a caducado (adjunto fotografía). Solicitamos nos puedan asistir para realizar este procedimiento en conjunto con física medica.

Tenemos disponibilidad para trabajos el día martes 22/07  o jueves 24/07 desde las 14:00h.

Quedo atento a tu confirmación de fecha.

Saludos cordiales.

CMC",normal,closed,web,20254020297371,20254020297371,19579487161371,14740499786395,14481465021595,true,false,,offered,34266025952155,14481427110299,2025-07-17T18:41:57Z,2025-08-04T21:02:36Z,2026-08-06T15:19:10.327Z
