identity_id,dolibarr_product_id,identity_type,identity_value,identity_value_normalized,dolibarr_ref,dolibarr_barcode,dolibarr_label,extracted_at
11003|ID|11003,11003,ID,11003,11003,45133903384,,"PCB, auxiliary power supply",2026-08-03T04:54:39.696Z
10999|REF|45133903514,10999,REF,45133903514,45133903514,45133903514,,Universal motor drive (UMD) PCB,2026-08-03T04:54:39.696Z
10999|ID|10999,10999,ID,10999,10999,45133903514,,Universal motor drive (UMD) PCB,2026-08-03T04:54:39.696Z
12035|REF|45133903515,12035,REF,45133903515,45133903515,45133903515,,Universal Motor Drive,2026-08-03T04:54:39.696Z
12035|ID|12035,12035,ID,12035,12035,45133903515,,Universal Motor Drive,2026-08-03T04:54:39.696Z
10935|REF|45133903544_Iss.04,10935,REF,45133903544_Iss.04,45133903544ISS04,45133903544_Iss.04,,Servo input board (SIB),2026-08-03T04:54:39.696Z
10935|ID|10935,10935,ID,10935,10935,45133903544_Iss.04,,Servo input board (SIB),2026-08-03T04:54:39.696Z
11587|REF|45133903774,11587,REF,45133903774,45133903774,45133903774,,PCB ASSEMBLY BACKPLANE RHCA,2026-08-03T04:54:39.696Z
11587|ID|11587,11587,ID,11587,11587,45133903774,,PCB ASSEMBLY BACKPLANE RHCA,2026-08-03T04:54:39.696Z
11411|REF|45133903975,11411,REF,45133903975,45133903975,45133903975,,"PCB, hook & latch monitor",2026-08-03T04:54:39.696Z
11411|ID|11411,11411,ID,11411,11411,45133903975,,"PCB, hook & latch monitor",2026-08-03T04:54:39.696Z
10399|REF|45133904034,10399,REF,45133904034,45133904034,45133904034,,PCB ASSY MOTOR THER,2026-08-03T04:54:39.696Z
10399|ID|10399,10399,ID,10399,10399,45133904034,,PCB ASSY MOTOR THER,2026-08-03T04:54:39.696Z
11009|REF|45133904104,11009,REF,45133904104,45133904104,45133904104,,PCB modulator isolation,2026-08-03T04:54:39.696Z
11009|ID|11009,11009,ID,11009,11009,45133904104,,PCB modulator isolation,2026-08-03T04:54:39.696Z
10940|REF|4513390412401A,10940,REF,4513390412401A,4513390412401A,4513390412401A,,"PCB , HTCA Optical Rec",2026-08-03T04:54:39.696Z
10940|ID|10940,10940,ID,10940,10940,4513390412401A,,"PCB , HTCA Optical Rec",2026-08-03T04:54:39.696Z
10765|REF|45133904134,10765,REF,45133904134,45133904134,45133904134,,"PCB ASSY, GUN/MAGNETRON FILAMENT FILTER UNIT",2026-08-03T04:54:39.696Z
10765|ID|10765,10765,ID,10765,10765,45133904134,,"PCB ASSY, GUN/MAGNETRON FILAMENT FILTER UNIT",2026-08-03T04:54:39.696Z
10939|REF|45133904194,10939,REF,45133904194,45133904194,45133904194,,PCB HT PSU Control,2026-08-03T04:54:39.696Z
10939|ID|10939,10939,ID,10939,10939,45133904194,,PCB HT PSU Control,2026-08-03T04:54:39.696Z
11191|REF|45133904214,11191,REF,45133904214,45133904214,45133904214,,"PCB, rectifier module",2026-08-03T04:54:39.696Z
11191|ID|11191,11191,ID,11191,11191,45133904214,,"PCB, rectifier module",2026-08-03T04:54:39.696Z
11129|REF|45133904534,11129,REF,45133904534,45133904534,45133904534,,"PCB ASSY, AUTOWEDGE SWITCH",2026-08-03T04:54:39.696Z
11129|ID|11129,11129,ID,11129,11129,45133904534,,"PCB ASSY, AUTOWEDGE SWITCH",2026-08-03T04:54:39.696Z
11892|REF|45133904594,11892,REF,45133904594,45133904594,45133904594,,PS & DPT PCB - Area 12,2026-08-03T04:54:39.696Z
11892|ID|11892,11892,ID,11892,11892,45133904594,,PS & DPT PCB - Area 12,2026-08-03T04:54:39.696Z
12095|REF|45133904654,12095,REF,45133904654,45133904654,45133904654,,"PCB ASY, MOTOR DRIVE",2026-08-03T04:54:39.696Z
12095|ID|12095,12095,ID,12095,12095,45133904654,,"PCB ASY, MOTOR DRIVE",2026-08-03T04:54:39.696Z
11740|REF|45133904674,11740,REF,45133904674,45133904674,45133904674,,"PCB, Connector Interface",2026-08-03T04:54:39.696Z
11740|ID|11740,11740,ID,11740,11740,45133904674,,"PCB, Connector Interface",2026-08-03T04:54:39.696Z
12097|REF|4513390471401X,12097,REF,4513390471401X,4513390471401X,4513390471401X,,"PCB ASSY,MLC DISTRIBUTION",2026-08-03T04:54:39.696Z
12097|ID|12097,12097,ID,12097,12097,4513390471401X,,"PCB ASSY,MLC DISTRIBUTION",2026-08-03T04:54:39.696Z
10985|REF|45133904784,10985,REF,45133904784,45133904784,45133904784,,"PCB, interlock relay (IRC A-C, in 3 positions)",2026-08-03T04:54:39.696Z
10985|ID|10985,10985,ID,10985,10985,45133904784,,"PCB, interlock relay (IRC A-C, in 3 positions)",2026-08-03T04:54:39.696Z
11002|REF|45133904785,11002,REF,45133904785,45133904785,45133904785,,"PCB, interlock relay (PCB14A, B)",2026-08-03T04:54:39.696Z
11002|ID|11002,11002,ID,11002,11002,45133904785,,"PCB, interlock relay (PCB14A, B)",2026-08-03T04:54:39.696Z
12325|REF|45133904894,12325,REF,45133904894,45133904894,45133904894,,"FRU,THUMBWHEEL PWB SIDE A.MKII",2026-08-03T04:54:39.696Z
12325|ID|12325,12325,ID,12325,12325,45133904894,,"FRU,THUMBWHEEL PWB SIDE A.MKII",2026-08-03T04:54:39.696Z
12060|REF|45133904904,12060,REF,45133904904,45133904904,45133904904,,Sin Etiqueta,2026-08-03T04:54:39.696Z
12060|ID|12060,12060,ID,12060,12060,45133904904,,Sin Etiqueta,2026-08-03T04:54:39.696Z
12324|REF|45133904914,12324,REF,45133904914,45133904914,45133904914,,FRU Thumbwheel PWB side B,2026-08-03T04:54:39.696Z
12324|ID|12324,12324,ID,12324,12324,45133904914,,FRU Thumbwheel PWB side B,2026-08-03T04:54:39.696Z
11134|REF|45133904934,11134,REF,45133904934,45133904934,45133904934,,LED PCB ASSEMBLY,2026-08-03T04:54:39.696Z
11134|ID|11134,11134,ID,11134,11134,45133904934,,LED PCB ASSEMBLY,2026-08-03T04:54:39.696Z
12059|REF|45133905844,12059,REF,45133905844,45133905844,45133905844,,Sin Etiqueta,2026-08-03T04:54:39.696Z
12059|ID|12059,12059,ID,12059,12059,45133905844,,Sin Etiqueta,2026-08-03T04:54:39.696Z
10192|REF|45133907554,10192,REF,45133907554,45133907554,45133907554,,"PCB, Z motor drive configured (ZMD)",2026-08-03T04:54:39.696Z
10192|ID|10192,10192,ID,10192,10192,45133907554,,"PCB, Z motor drive configured (ZMD)",2026-08-03T04:54:39.696Z
11278|REF|45133907754,11278,REF,45133907754,45133907754,45133907754,,"PCB ASSY, ARM CONTROL",2026-08-03T04:54:39.696Z
11278|ID|11278,11278,ID,11278,11278,45133907754,,"PCB ASSY, ARM CONTROL",2026-08-03T04:54:39.696Z
10938|REF|45133907754_ISS._01,10938,REF,45133907754_ISS._01,45133907754ISS01,45133907754_ISS._01,,Arm control board (ACB) - location only (MR),2026-08-03T04:54:39.696Z
10938|ID|10938,10938,ID,10938,10938,45133907754_ISS._01,,Arm control board (ACB) - location only (MR),2026-08-03T04:54:39.696Z
11269|REF|45133907989,11269,REF,45133907989,45133907989,45133907989,,"PCB ASSEMBLY, LIMITS SWITCH",2026-08-03T04:54:39.696Z
11269|ID|11269,11269,ID,11269,11269,45133907989,,"PCB ASSEMBLY, LIMITS SWITCH",2026-08-03T04:54:39.696Z
12001|REF|45133908044,12001,REF,45133908044,45133908044,45133908044,,Serial Link Isolation Board (MK3i),2026-08-03T04:54:39.696Z
12001|ID|12001,12001,ID,12001,12001,45133908044,,Serial Link Isolation Board (MK3i),2026-08-03T04:54:39.696Z
11600|REF|45133908174,11600,REF,45133908174,45133908174,45133908174,,PPG Iss. 02,2026-08-03T04:54:39.696Z
11600|ID|11600,11600,ID,11600,11600,45133908174,,PPG Iss. 02,2026-08-03T04:54:39.696Z
11482|REF|45133908304,11482,REF,45133908304,45133908304,45133908304,,"Analog input, 12-bit (AI12) in 2 positions",2026-08-03T04:54:39.696Z
11482|ID|11482,11482,ID,11482,11482,45133908304,,"Analog input, 12-bit (AI12) in 2 positions",2026-08-03T04:54:39.696Z
10239|REF|45133908564,10239,REF,45133908564,45133908564,45133908564,,IGBT DRIVE BOARD,2026-08-03T04:54:39.696Z
10239|ID|10239,10239,ID,10239,10239,45133908564,,IGBT DRIVE BOARD,2026-08-03T04:54:39.696Z
10944|REF|45133909025,10944,REF,45133909025,45133909025,45133909025,,MOTOR DRIVE PCB MLC (demux),2026-08-03T04:54:39.696Z
10944|ID|10944,10944,ID,10944,10944,45133909025,,MOTOR DRIVE PCB MLC (demux),2026-08-03T04:54:39.696Z
12032|REF|45133909025_usada,12032,REF,45133909025_usada,45133909025USADA,45133909025_usada,,MOTOR DRIVE PCB MLC,2026-08-03T04:54:39.696Z
12032|ID|12032,12032,ID,12032,12032,45133909025_usada,,MOTOR DRIVE PCB MLC,2026-08-03T04:54:39.696Z
12073|REF|45133956015,12073,REF,45133956015,45133956015,45133956015,,Thumbwheel assembly,2026-08-03T04:54:39.696Z
12073|ID|12073,12073,ID,12073,12073,45133956015,,Thumbwheel assembly,2026-08-03T04:54:39.696Z
10367|REF|451362012003,10367,REF,451362012003,451362012003,451362012003,,"Capacitor ELECTROLITIC, A745227",2026-08-03T04:54:39.696Z
10367|ID|10367,10367,ID,10367,10367,451362012003,,"Capacitor ELECTROLITIC, A745227",2026-08-03T04:54:39.696Z
11336|REF|451362400134,11336,REF,451362400134,451362400134,451362400134,,"CONTACT, 30 AMP SERIES, 12/16AWG # ANDERSON POWER PRODUCTS, 1331 COMMENT: TORBERRY ENGINEERING CO LTD ARE SUPPLIERS.",2026-08-03T04:54:39.696Z
11336|ID|11336,11336,ID,11336,11336,451362400134,,"CONTACT, 30 AMP SERIES, 12/16AWG # ANDERSON POWER PRODUCTS, 1331 COMMENT: TORBERRY ENGINEERING CO LTD ARE SUPPLIERS.",2026-08-03T04:54:39.696Z
11351|REF|45136240700,11351,REF,45136240700,45136240700,45136240700,,"JACK KIT, MODULAR, OOLESS, 8 POSITIONS *AMP 216005-4",2026-08-03T04:54:39.696Z
11351|ID|11351,11351,ID,11351,11351,45136240700,,"JACK KIT, MODULAR, OOLESS, 8 POSITIONS *AMP 216005-4",2026-08-03T04:54:39.696Z
11337|REF|451362419066,11337,REF,451362419066,451362419066,451362419066,,"CONN, HOUSING RECTANGULAR, WHITLACHT # ANDERSON POWER PRODUCTS, 1460G1, PLG COMMENT: TORBERRY ENGINEERING CO LTD ARE SUPPLIERS.",2026-08-03T04:54:39.696Z
11337|ID|11337,11337,ID,11337,11337,451362419066,,"CONN, HOUSING RECTANGULAR, WHITLACHT # ANDERSON POWER PRODUCTS, 1460G1, PLG COMMENT: TORBERRY ENGINEERING CO LTD ARE SUPPLIERS.",2026-08-03T04:54:39.696Z
11338|REF|451362419067,11338,REF,451362419067,451362419067,451362419067,,"CONN, HOUSING 30 AMP SERIES, 12/16AWG # ANDERSON POWER PRODUCTS, 1330 RED COMMENT SUPPLIER TORBERRY ENGINEER-ING LISS HANTS",2026-08-03T04:54:39.696Z
11338|ID|11338,11338,ID,11338,11338,451362419067,,"CONN, HOUSING 30 AMP SERIES, 12/16AWG # ANDERSON POWER PRODUCTS, 1330 RED COMMENT SUPPLIER TORBERRY ENGINEER-ING LISS HANTS",2026-08-03T04:54:39.696Z
11339|REF|451362419069,11339,REF,451362419069,451362419069,451362419069,,"CONN, HOUSING 30 AMP SERIES, 12/16AWG # ANDERSON POWER PRODUCTS, 1330G2, GREEN COMMENT: SUPPLIER TORBERRY ENGINEERING LISS HANTS",2026-08-03T04:54:39.696Z
11339|ID|11339,11339,ID,11339,11339,451362419069,,"CONN, HOUSING 30 AMP SERIES, 12/16AWG # ANDERSON POWER PRODUCTS, 1330G2, GREEN COMMENT: SUPPLIER TORBERRY ENGINEERING LISS HANTS",2026-08-03T04:54:39.696Z
11340|REF|451362419070,11340,REF,451362419070,451362419070,451362419070,,"CONN, RECEPTACLE, CHASSIS MOUNT, SNAP-IN, 4POLE # ANDERSON POWER PRODUCTS, 1470G1, COMMENT: SUPPLIER TORBERRY ENGINEERING LISS HANTS",2026-08-03T04:54:39.696Z
11340|ID|11340,11340,ID,11340,11340,451362419070,,"CONN, RECEPTACLE, CHASSIS MOUNT, SNAP-IN, 4POLE # ANDERSON POWER PRODUCTS, 1470G1, COMMENT: SUPPLIER TORBERRY ENGINEERING LISS HANTS",2026-08-03T04:54:39.696Z
11341|REF|451362419608,11341,REF,451362419608,451362419608,451362419608,,"Black Modular multip, housing",2026-08-03T04:54:39.696Z
11341|ID|11341,11341,ID,11341,11341,451362419608,,"Black Modular multip, housing",2026-08-03T04:54:39.696Z
12017|REF|451362464010P,12017,REF,451362464010P,451362464010P,451362464010P,,"Switch, aux, 3RH1921",2026-08-03T04:54:39.696Z
12017|ID|12017,12017,ID,12017,12017,451362464010P,,"Switch, aux, 3RH1921",2026-08-03T04:54:39.696Z
11043|REF|451362610002L,11043,REF,451362610002L,451362610002L,451362610002L,,"Longitudinal Drive Belt, timing#6T5/1215",2026-08-03T04:54:39.696Z
11043|ID|11043,11043,ID,11043,11043,451362610002L,,"Longitudinal Drive Belt, timing#6T5/1215",2026-08-03T04:54:39.696Z
10998|REF|451362610003J,10998,REF,451362610003J,451362610003J,451362610003J,,Belt - m/c 151270 onwards,2026-08-03T04:54:39.696Z
10998|ID|10998,10998,ID,10998,10998,451362610003J,,Belt - m/c 151270 onwards,2026-08-03T04:54:39.696Z
12195|REF|451362610003J_usado,12195,REF,451362610003J_usado,451362610003JUSADO,451362610003J_usado,,Belt - m/c 151270 onwards,2026-08-03T04:54:39.696Z
12195|ID|12195,12195,ID,12195,12195,451362610003J_usado,,Belt - m/c 151270 onwards,2026-08-03T04:54:39.696Z
11501|REF|451362645016,11501,REF,451362645016,451362645016,451362645016,,Herramienta de Extracción de Pines Positrónicos,2026-08-03T04:54:39.696Z
11501|ID|11501,11501,ID,11501,11501,451362645016,,Herramienta de Extracción de Pines Positrónicos,2026-08-03T04:54:39.696Z
12096|REF|451362700024X,12096,REF,451362700024X,451362700024X,451362700024X,,"POWER SUPPLY,S15-18/U+FPW",2026-08-03T04:54:39.696Z
12096|ID|12096,12096,ID,12096,12096,451362700024X,,"POWER SUPPLY,S15-18/U+FPW",2026-08-03T04:54:39.696Z
11628|REF|45136272800,11628,REF,45136272800,45136272800,45136272800,,Arm control PSU (+/- 24V) - Condor,2026-08-03T04:54:39.696Z
11628|ID|11628,11628,ID,11628,11628,45136272800,,Arm control PSU (+/- 24V) - Condor,2026-08-03T04:54:39.696Z
11059|REF|451362840025E,11059,REF,451362840025E,451362840025E,451362840025E,,"Wipes, lint free,qbe,75X75mm",2026-08-03T04:54:39.696Z
11059|ID|11059,11059,ID,11059,11059,451362840025E,,"Wipes, lint free,qbe,75X75mm",2026-08-03T04:54:39.696Z
11761|REF|451362919006,11761,REF,451362919006,451362919006,451362919006,,"Handle, Scalpel, Nickel-silver handle # Swann Morton, no3",2026-08-03T04:54:39.696Z
11761|ID|11761,11761,ID,11761,11761,451362919006,,"Handle, Scalpel, Nickel-silver handle # Swann Morton, no3",2026-08-03T04:54:39.696Z
11666|REF|451362949000,11666,REF,451362949000,451362949000,451362949000,,"Switch, Flow, VHS10M-M",2026-08-03T04:54:39.696Z
11666|ID|11666,11666,ID,11666,11666,451362949000,,"Switch, Flow, VHS10M-M",2026-08-03T04:54:39.696Z
11057|REF|451363213000Y,11057,REF,451363213000Y,451363213000Y,451363213000Y,,"swab, cleaning, foam tip 130",2026-08-03T04:54:39.696Z
11057|ID|11057,11057,ID,11057,11057,451363213000Y,,"swab, cleaning, foam tip 130",2026-08-03T04:54:39.696Z
11762|REF|451363246000,11762,REF,451363246000,451363246000,451363246000,,"Blade, scalpel, Swann Morton type no 11",2026-08-03T04:54:39.696Z
11762|ID|11762,11762,ID,11762,11762,451363246000,,"Blade, scalpel, Swann Morton type no 11",2026-08-03T04:54:39.696Z
12330|REF|451369310046,12330,REF,451369310046,451369310046,451369310046,,"Diode, BYV96E (D1–D4)",2026-08-03T04:54:39.696Z
12330|ID|12330,12330,ID,12330,12330,451369310046,,"Diode, BYV96E (D1–D4)",2026-08-03T04:54:39.696Z
12329|REF|451369310056,12329,REF,451369310056,451369310056,451369310056,,"Diode, BYW54 (D5—D7)",2026-08-03T04:54:39.696Z
12329|ID|12329,12329,ID,12329,12329,451369310056,,"Diode, BYW54 (D5—D7)",2026-08-03T04:54:39.696Z
11347|REF|452225000520,11347,REF,452225000520,452225000520,452225000520,,Connector UMNL cap 3 pos,2026-08-03T04:54:39.696Z
11347|ID|11347,11347,ID,11347,11347,452225000520,,Connector UMNL cap 3 pos,2026-08-03T04:54:39.696Z
11474|REF|4612330116,11474,REF,4612330116,4612330116,4612330116,,"Switching Power Supply, +5V, MEAN WELL, MPS-45-5",2026-08-03T04:54:39.696Z
11474|ID|11474,11474,ID,11474,11474,4612330116,,"Switching Power Supply, +5V, MEAN WELL, MPS-45-5",2026-08-03T04:54:39.696Z
11473|REF|4612330117,11473,REF,4612330117,4612330117,4612330117,,"Switching Power Supply, +15V, MEAN WELL, MPS-45-15",2026-08-03T04:54:39.696Z
11473|ID|11473,11473,ID,11473,11473,4612330117,,"Switching Power Supply, +15V, MEAN WELL, MPS-45-15",2026-08-03T04:54:39.696Z
11433|REF|4612330119,11433,REF,4612330119,4612330119,4612330119,,SWITCH,2026-08-03T04:54:39.696Z
11433|ID|11433,11433,ID,11433,11433,4612330119,,SWITCH,2026-08-03T04:54:39.696Z
11434|REF|4612350105,11434,REF,4612350105,4612350105,4612350105,,SWITCH,2026-08-03T04:54:39.696Z
11434|ID|11434,11434,ID,11434,11434,4612350105,,SWITCH,2026-08-03T04:54:39.696Z
11428|REF|4621205421,11428,REF,4621205421,4621205421,4621205421,,Microswitch,2026-08-03T04:54:39.696Z
11428|ID|11428,11428,ID,11428,11428,4621205421,,Microswitch,2026-08-03T04:54:39.696Z
11427|REF|4621205423,11427,REF,4621205423,4621205423,4621205423,,Microswitch,2026-08-03T04:54:39.696Z
11427|ID|11427,11427,ID,11427,11427,4621205423,,Microswitch,2026-08-03T04:54:39.696Z
11429|REF|4621205425,11429,REF,4621205425,4621205425,4621205425,,Microswitch,2026-08-03T04:54:39.696Z
11429|ID|11429,11429,ID,11429,11429,4621205425,,Microswitch,2026-08-03T04:54:39.696Z
11476|REF|4621205707,11476,REF,4621205707,4621205707,4621205707,,D4C-1624 (Microswitch)   limit switch,2026-08-03T04:54:39.696Z
11476|ID|11476,11476,ID,11476,11476,4621205707,,D4C-1624 (Microswitch)   limit switch,2026-08-03T04:54:39.696Z
11437|REF|4621210543,11437,REF,4621210543,4621210543,4621210543,,"Coaxial Connector female to female Beijing Haoande, BNC-KKYA",2026-08-03T04:54:39.696Z
11437|ID|11437,11437,ID,11437,11437,4621210543,,"Coaxial Connector female to female Beijing Haoande, BNC-KKYA",2026-08-03T04:54:39.696Z
11446|REF|4621215111,11446,REF,4621215111,4621215111,4621215111,,CONTACTOR LC1D3210M7C,2026-08-03T04:54:39.696Z
11446|ID|11446,11446,ID,11446,11446,4621215111,,CONTACTOR LC1D3210M7C,2026-08-03T04:54:39.696Z
11472|REF|4621215114,11472,REF,4621215114,4621215114,4621215114,,"Contactor, 9A, 690V, Telemecanique,LC1D09M7C",2026-08-03T04:54:39.696Z
11472|ID|11472,11472,ID,11472,11472,4621215114,,"Contactor, 9A, 690V, Telemecanique,LC1D09M7C",2026-08-03T04:54:39.696Z
11445|REF|4621215115,11445,REF,4621215115,4621215115,4621215115,,CONTACTOR LC1D25M7C,2026-08-03T04:54:39.696Z
11445|ID|11445,11445,ID,11445,11445,4621215115,,CONTACTOR LC1D25M7C,2026-08-03T04:54:39.696Z
11444|REF|4621215116,11444,REF,4621215116,4621215116,4621215116,,"CONTACTOR,32A,690V TELEMECANIQUE LC1D32M7C",2026-08-03T04:54:39.696Z
11444|ID|11444,11444,ID,11444,11444,4621215116,,"CONTACTOR,32A,690V TELEMECANIQUE LC1D32M7C",2026-08-03T04:54:39.696Z
11435|REF|4621501501,11435,REF,4621501501,4621501501,4621501501,,HEAT RELAY PANEL MOUNT sensor de temperatura agua,2026-08-03T04:54:39.696Z
11435|ID|11435,11435,ID,11435,11435,4621501501,,HEAT RELAY PANEL MOUNT sensor de temperatura agua,2026-08-03T04:54:39.696Z
11424|REF|4621502103,11424,REF,4621502103,4621502103,4621502103,,RELAY,2026-08-03T04:54:39.696Z
11424|ID|11424,11424,ID,11424,11424,4621502103,,RELAY,2026-08-03T04:54:39.696Z
11425|REF|4621502105,11425,REF,4621502105,4621502105,4621502105,,RELAY,2026-08-03T04:54:39.696Z
11425|ID|11425,11425,ID,11425,11425,4621502105,,RELAY,2026-08-03T04:54:39.696Z
11419|REF|4621530005,11419,REF,4621530005,4621530005,4621530005,,RELAY,2026-08-03T04:54:39.696Z
11419|ID|11419,11419,ID,11419,11419,4621530005,,RELAY,2026-08-03T04:54:39.696Z
11423|REF|4621530006,11423,REF,4621530006,4621530006,4621530006,,RELAY,2026-08-03T04:54:39.696Z
11423|ID|11423,11423,ID,11423,11423,4621530006,,RELAY,2026-08-03T04:54:39.696Z
11471|REF|4621530007,11471,REF,4621530007,4621530007,4621530007,,Hold-Down Clips PYC-A1,2026-08-03T04:54:39.696Z
11471|ID|11471,11471,ID,11471,11471,4621530007,,Hold-Down Clips PYC-A1,2026-08-03T04:54:39.696Z
11374|REF|4651110208,11374,REF,4651110208,4651110208,4651110208,,"Lamp, OSRAM, 48870WFL ES",2026-08-03T04:54:39.696Z
11374|ID|11374,11374,ID,11374,11374,4651110208,,"Lamp, OSRAM, 48870WFL ES",2026-08-03T04:54:39.696Z
11449|REF|46511102080,11449,REF,46511102080,46511102080,46511102080,,AMPOLLETA ODI SRAM 50 WATT,2026-08-03T04:54:39.696Z
11449|ID|11449,11449,ID,11449,11449,46511102080,,AMPOLLETA ODI SRAM 50 WATT,2026-08-03T04:54:39.696Z
11436|REF|4712101023,11436,REF,4712101023,4712101023,4712101023,,"POWERED WIREWOUND RESISTOR 20 Ωj 25 W, Aluminium Housed Beijing 718 factory, RX24-25",2026-08-03T04:54:39.696Z
11436|ID|11436,11436,ID,11436,11436,4712101023,,"POWERED WIREWOUND RESISTOR 20 Ωj 25 W, Aluminium Housed Beijing 718 factory, RX24-25",2026-08-03T04:54:39.696Z
11286|REF|4714201102,11286,REF,4714201102,4714201102,4714201102,,MAGNETRON MG5193,2026-08-03T04:54:39.696Z
11286|ID|11286,11286,ID,11286,11286,4714201102,,MAGNETRON MG5193,2026-08-03T04:54:39.696Z
11282|REF|4714501006,11282,REF,4714501006,4714501006,4714501006,,THYRATRON e2v CX1551 (Compact),2026-08-03T04:54:39.696Z
11282|ID|11282,11282,ID,11282,11282,4714501006,,THYRATRON e2v CX1551 (Compact),2026-08-03T04:54:39.696Z
11393|REF|4714530006,11393,REF,4714530006,4714530006,4714530006,,DIODE 1N4148,2026-08-03T04:54:39.696Z
11393|ID|11393,11393,ID,11393,11393,4714530006,,DIODE 1N4148,2026-08-03T04:54:39.696Z
12331|REF|4732340103,12331,REF,4732340103,4732340103,4732340103,,"CCD Camera, GE1380",2026-08-03T04:54:39.696Z
12331|ID|12331,12331,ID,12331,12331,4732340103,,"CCD Camera, GE1380",2026-08-03T04:54:39.696Z
11621|REF|4761200106,11621,REF,4761200106,4761200106,4761200106,,Hard Disk Drive 500G 7200 Sata 6Gb/s,2026-08-03T04:54:39.696Z
11621|ID|11621,11621,ID,11621,11621,4761200106,,Hard Disk Drive 500G 7200 Sata 6Gb/s,2026-08-03T04:54:39.696Z
11447|REF|48252110601,11447,REF,48252110601,48252110601,48252110601,,PRESS METER GAS FS6,2026-08-03T04:54:39.696Z
11447|ID|11447,11447,ID,11447,11447,48252110601,,PRESS METER GAS FS6,2026-08-03T04:54:39.696Z
12332|REF|4832109909,12332,REF,4832109909,4832109909,4832109909,,"LENS,VST,SV-L1614MP",2026-08-03T04:54:39.696Z
12332|ID|12332,12332,ID,12332,12332,4832109909,,"LENS,VST,SV-L1614MP",2026-08-03T04:54:39.696Z
11063|REF|4LA46LT#ABM,11063,REF,4LA46LT#ABM,4LA46LTABM,4LA46LT#ABM,,Notebook HP 240 G6,2026-08-03T04:54:39.696Z
11063|ID|11063,11063,ID,11063,11063,4LA46LT#ABM,,Notebook HP 240 G6,2026-08-03T04:54:39.696Z
10871|REF|538001011,10871,REF,538001011,538001011,538001011,,Fuse 50A,2026-08-03T04:54:39.696Z
10871|ID|10871,10871,ID,10871,10871,538001011,,Fuse 50A,2026-08-03T04:54:39.696Z
10870|REF|53801002,10870,REF,53801002,53801002,53801002,,Fuse 6A,2026-08-03T04:54:39.696Z
10870|ID|10870,10870,ID,10870,10870,53801002,,Fuse 6A,2026-08-03T04:54:39.696Z
10867|REF|53801003,10867,REF,53801003,53801003,53801003,,Fuse 3A,2026-08-03T04:54:39.696Z
10867|ID|10867,10867,ID,10867,10867,53801003,,Fuse 3A,2026-08-03T04:54:39.696Z
10869|REF|53801008,10869,REF,53801008,53801008,53801008,,Fuse 10 A,2026-08-03T04:54:39.696Z
10869|ID|10869,10869,ID,10869,10869,53801008,,Fuse 10 A,2026-08-03T04:54:39.696Z
10866|REF|53801012,10866,REF,53801012,53801012,53801012,,"Fuse 1,5 A",2026-08-03T04:54:39.696Z
10866|ID|10866,10866,ID,10866,10866,53801012,,"Fuse 1,5 A",2026-08-03T04:54:39.696Z
11417|REF|45133503400,11417,REF,45133503400,45133503400,45133503400,,UPG KIT LCU IND (MRT 12541),2026-08-03T04:54:39.696Z
11417|ID|11417,11417,ID,11417,11417,45133503400,,UPG KIT LCU IND (MRT 12541),2026-08-03T04:54:39.696Z
