Timestamp,Estado,ID Tarea Fieldbeat,Cliente,Tipo de Tarea,SKU Repuesto,Cantidad Descontada,ID Bodega Usada,ID Movimiento Dolibarr,Mensaje de Error
20/02/2026 14:24:00,Éxito (Sin Repuestos),3546,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,,,,,
19/02/2026 16:15:00,Éxito (Sin Repuestos),3545,RADIO ONCOLOGÍA DEL SUR,CORRECTIVA NO PROGRAMADA,,,,,
19/02/2026 9:30:00,Éxito (Sin Repuestos),3542,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,,,,,
19/02/2026 8:30:00,Éxito (Sin Repuestos),3543,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,,,,,
18/02/2026 11:30:00,Éxito (Sin Repuestos),3541,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,,,,,
18/02/2026,Éxito (Con Repuestos),3540,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,1541718,2,Pañol E&G,5421,
17/02/2026 19:30:00,Éxito (Sin Repuestos),3539,RADIO ONCOLOGÍA DEL SUR,CORRECTIVA PROGRAMADA,,,,,
16/02/2026 9:30:00,Éxito (Sin Repuestos),3537,CLINICA ALEMANA DE SANTIAGO,Sin Tipo,,,,,
13/02/2026 18:30:00,ERROR,3535,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,1571202,1,Pañol E&G,,API Error 404
13/02/2026 18:30:00,Éxito (Sin Repuestos),3535,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,,,,,
13/02/2026 12:20:00,Éxito (Sin Repuestos),3536,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA PROGRAMADA,,,,,
12/02/2026 19:30:00,Éxito (Sin Repuestos),3534,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA,,,,,
12/02/2026 13:00:00,Éxito (Sin Repuestos),3533,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,,,,,
11/02/2026 19:57:00,Éxito (Sin Repuestos),3532,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA V2,,,,,
11/02/2026 16:21:00,Éxito (Sin Repuestos),3531,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA NO PROGRAMADA,,,,,
11/02/2026 16:00:00,Éxito (Sin Repuestos),3530,CLÍNICA LAS CONDES,CORRECTIVA PROGRAMADA V2,,,,,
10/02/2026 19:30:00,Éxito (Sin Repuestos),3528,UC CHRISTUS - SCA,REQUERIMIENTO DEL CLIENTE,,,,,
10/02/2026 19:00:00,Éxito (Sin Repuestos),3529,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA PROGRAMADA,,,,,
10/02/2026 17:12:00,Éxito (Sin Repuestos),3527,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA V2,,,,,
9/02/2026 18:30:00,Éxito (Sin Repuestos),3526,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,,,,,
9/02/2026 10:30:00,Éxito (Sin Repuestos),3524,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,,,,,
9/02/2026 10:30:00,Éxito (Sin Repuestos),3521,CLINICA ALEMANA DE SANTIAGO,PUESTA EN MARCHA,,,,,
9/02/2026 8:30:00,Éxito (Sin Repuestos),3522,HOSPITAL CARLOS VAN BUREN (SSVSA),PUESTA EN MARCHA,,,,,
9/02/2026,Éxito (Sin Repuestos),3525,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,,,,,
9/02/2026,Éxito (Con Repuestos),3523,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,1564298,2,Pañol E&G,5403,
7/02/2026 14:15:00,Éxito (Sin Repuestos),3520,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA V2,,,,,
6/02/2026 19:02:00,Éxito (Sin Repuestos),3518,Instituto Nacional del Cáncer (INC),REQUERIMIENTO DEL CLIENTE,,,,,
6/02/2026 18:30:00,Éxito (Sin Repuestos),3517,Instituto Nacional del Cáncer (INC),PREVENTIVA PROGRAMADA,,,,,
6/02/2026 16:00:00,Éxito (Sin Repuestos),3519,UC CHRISTUS - CECA,PUESTA EN MARCHA,,,,,
4/02/2026 14:33:00,Éxito (Con Repuestos),3516,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,1515098,1,Pañol E&G,5401,
4/02/2026 8:30:00,Éxito (Con Repuestos),3515,UC CHRISTUS - CECA,PREVENTIVA PROGRAMADA,1018559,1,Pañol E&G,5402,
3/02/2026 16:55:00,Éxito (Sin Repuestos),3514,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,,,,,
3/02/2026 10:30:00,Éxito (Sin Repuestos),3513,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,,,,,
2/02/2026 8:16:00,Éxito (Sin Repuestos),3511,CLINICA ALEMANA DE SANTIAGO,PUESTA EN MARCHA,,,,,
2/02/2026 0:48:00,Éxito (Sin Repuestos),3512,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,,,,,
31/01/2026 15:00:00,Éxito (Sin Repuestos),3510,CLINICA ALEMANA DE SANTIAGO,PREVENTIVA PROGRAMADA,,,,,
31/01/2026 15:00:00,Éxito (Sin Repuestos),3508,CLINICA ALEMANA DE SANTIAGO,PREVENTIVA PROGRAMADA,,,,,
30/01/2026 21:00:00,Éxito (Con Repuestos),3551,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,1502613,1,Pañol E&G,5422,
30/01/2026 21:00:00,Éxito (Sin Repuestos),3507,Instituto Nacional del Cáncer (INC),REQUERIMIENTO DEL CLIENTE,,,,,
30/01/2026 12:06:00,Éxito (Sin Repuestos),3506,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA PROGRAMADA,,,,,
29/01/2026 18:44:26,Éxito (Sin Repuestos),3504,SERVICIO DE SALUD DE MAGALLANES,INSTALACION - INTEGRACION,,,,,
29/01/2026 15:27:00,Éxito (Sin Repuestos),3505,INRAD,REQUERIMIENTO DEL CLIENTE,,,,,
29/01/2026 14:00:00,Éxito (Sin Repuestos),3501,INSTITUTO DE SALUD PUBLICA (ISP),PREVENTIVA PROGRAMADA,,,,,
29/01/2026 12:36:00,Éxito (Sin Repuestos),3503,INRAD,CORRECTIVA NO PROGRAMADA,,,,,
29/01/2026 9:22:00,Éxito (Sin Repuestos),3502,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,,,,,
28/01/2026 21:30:00,ERROR,3500,HOSPITAL CARLOS VAN BUREN (SSVSA),Sin Tipo,xxxxx,1,Bodega HCVB,,API Error 404
28/01/2026 20:30:00,Éxito (Con Repuestos),3499,UC CHRISTUS - SCA,CORRECTIVA NO PROGRAMADA,1534958,1,Pañol E&G,5393,
27/1/2026 21:00:00,Éxito (Con Repuestos),3497,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,4513341185001U,1,Pañol E&G,5339,
27/1/2026 21:00:00,Éxito (Sin Repuestos),3492,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,,,,,
27/1/2026 20:00:00,Éxito (Sin Repuestos),3498,UC CHRISTUS - SCA,ASISTENCIA REMOTA,,,,,
27/1/2026 19:00:00,Éxito (Sin Repuestos),3494,CLÍNICA LAS CONDES,PREVENTIVA PROGRAMADA,,,,,
27/1/2026 18:18:00,Éxito (Validación Manual),3495,RADIO ONCOLOGÍA DEL SUR,CORRECTIVA PROGRAMADA V2,1507972,1,Pañol E&G,5380,":: ESTATUS ACTUALIZADO: SKU antiguo ingresado en el reporte, se realizó la actualización manual de 1500954 a 1507972        "
27/1/2026 17:56:00,Éxito (Sin Repuestos),3493,CLÍNICA LAS CONDES,PREVENTIVA PROGRAMADA,,,,,
27/1/2026 17:45:00,Éxito (Sin Repuestos),3496,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,,,,,
26/1/2026 10:45:00,Éxito (Sin Repuestos),3491,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,,,,,
26/1/2026 8:30:00,Éxito (Sin Repuestos),3490,HOSPITAL CARLOS VAN BUREN (SSVSA),PUESTA EN MARCHA,,,,,
26/01/2026 8:05:00,Éxito (Sin Repuestos),3489,CLINICA ALEMANA DE SANTIAGO,PUESTA EN MARCHA,,,,,
24/1/2026 14:30:00,Éxito (Sin Repuestos),3487,UC CHRISTUS - CECA,PREVENTIVA PROGRAMADA,,,,,
24/1/2026 13:22:00,Éxito (Sin Repuestos),3486,UC CHRISTUS - CECA,REQUERIMIENTO DEL CLIENTE,,,,,
24/1/2026 12:30:00,Éxito (Sin Repuestos),3488,HOSPITAL CARLOS VAN BUREN (SSVSA),PREVENTIVA PROGRAMADA,,,,,
23/1/2026 20:30:00,Éxito (Sin Repuestos),3485,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,,,,,
23/1/2026 16:10:00,Éxito (Sin Repuestos),3484,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,,,,,
22/1/2026 12:10:00,Éxito (Sin Repuestos),3482,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,,,,,
21/1/2026 21:38:00,Éxito (Sin Repuestos),3483,UC CHRISTUS - SCA,REQUERIMIENTO DEL CLIENTE,,,,,
21/1/2026 15:55:00,Éxito (Sin Repuestos),3481,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,,,,,
20/1/2026 19:30:00,Éxito (Sin Repuestos),3478,CLÍNICA LAS CONDES,PREVENTIVA PROGRAMADA,,,,,
20/1/2026 13:57:00,Éxito (Con Repuestos),3479,INRAD,CORRECTIVA PROGRAMADA,1515997,1,Pañol E&G,5331,
19/1/2026 11:00:00,Éxito (Sin Repuestos),3475,CLINICA ALEMANA DE SANTIAGO,PUESTA EN MARCHA,,,,,
19/1/2026 9:10:00,Éxito (Sin Repuestos),3476,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,,,,,
19/1/2026 8:30:00,Éxito (Sin Repuestos),3474,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA,,,,,
16/1/2026 23:00:00,Éxito (Validación Manual),3473,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,1505856,1,Pañol E&G,FIX_PATCH_20260119, :: ESTATUS ACTUALIZADO: modificado post fix de errores de la versión 19/01/2026 (Validado Manualmente)
16/1/2026 21:33:00,Éxito (Sin Repuestos),3472,HOSPITAL CARLOS VAN BUREN (SSVSA),REQUERIMIENTO DEL CLIENTE,,,,,
16/1/2026 21:08:00,Éxito (Sin Repuestos),3467,HOSPITAL CARLOS VAN BUREN (SSVSA),PREVENTIVA PROGRAMADA,,,,,
16/1/2026 20:30:00,Éxito (Sin Repuestos),3477,UC CHRISTUS - CECA,PREVENTIVA PROGRAMADA,,,,,
16/1/2026 20:30:00,Éxito (Sin Repuestos),3469,UC CHRISTUS - CECA,PREVENTIVA PROGRAMADA,,,,,
16/1/2026 19:30:00,Éxito (Sin Repuestos),3470,UC CHRISTUS - CECA,PREVENTIVA PROGRAMADA,,,,,
16/1/2026 16:45:00,Éxito (Con Repuestos),3471,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA V2,45133304800,1,Pañol E&G,,
14/1/2026 18:15:00,Éxito (Validación Manual),3463,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,BJ4853.101.00,1,Otros (Comente),FIX_PATCH_20260119,"Bodega ""Otros (Comente)"" no está en el Diccionario. :: ESTATUS ACTUALIZADO: modificado post fix de errores de la versión 19/01/2026 (Validado Manualmente)"
13/1/2026 22:55:00,Éxito (Validación Manual),3462,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA,1534958,8,Pañol E&G,FIX_PATCH_20260119,Stock insuficiente para SKU 1534958 en bodegas E&G. :: ESTATUS ACTUALIZADO: modificado post fix de errores de la versión 19/01/2026 (Validado Manualmente)
12/1/2026 9:00:00,Éxito (Sin Repuestos),3460,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA V2,,,,,
8/1/2026 20:00:00,Éxito (Sin Repuestos),3459,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,,,,,
8/1/2026 17:00:00,Éxito (Sin Repuestos),3461,CLÍNICA SANATORIO ALEMÁN (ONCORAD),REQUERIMIENTO DEL CLIENTE,,,,,
8/1/2026 17:00:00,Éxito (Sin Repuestos),3458,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA PROGRAMADA,,,,,
7/1/2026 11:00:00,Éxito (Sin Repuestos),3457,HOSPITAL CARLOS VAN BUREN (SSVSA),ASISTENCIA REMOTA,,,,,
6/1/2026 20:00:00,Éxito (Validación Manual),3456,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,1509023,1,Pañol E&G,FIX_PATCH_20260119,"Dolibarr API Error 404: {
    ""error"": {
        ""code"": 404,
        ""message"": ""Not Found: No stock found""
    },
    ""debug"": {
        ""source"": ""api_products.class.php:1884 at call stage"",
        ""stages"": {
            ""success"": [
                ""get"",
                ""route"",
                ""negotiate"",
                ""authenticate"",
                ""validate""
            ],
            ""failure"": [
                ""call"",
                ""message""
            ]
        }
    }
} :: ESTATUS ACTUALIZADO: modificado post fix de errores de la versión 19/01/2026 (Validado Manualmente)"
5/1/2026 12:00:00,Éxito (Validación Manual),3453,INRAD,CORRECTIVA PROGRAMADA,CX1551G,1,Otros (Comente),FIX_PATCH_20260119,"Bodega ""Otros (Comente)"" no está en el Diccionario. :: ESTATUS ACTUALIZADO: modificado post fix de errores de la versión 19/01/2026 (Validado Manualmente)"
5/1/2026 9:30:00,Éxito (Validación Manual),3452,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,LT05035,1,Otros (Comente),FIX_PATCH_20260119,"Bodega ""Otros (Comente)"" no está en el Diccionario. :: ESTATUS ACTUALIZADO: modificado post fix de errores de la versión 19/01/2026 (Validado Manualmente)"
2/1/2026 21:00:00,Éxito (Validación Manual),3451,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,1541718,1,Pañol E&G,FIX_PATCH_20260119,"Dolibarr API error: 503 en products?sqlfilters=(t.ref:'1541718') - {
    ""error"": {
        ""code"": 503,
        ""message"": ""Service Unavailable: Error when retrieve product list : You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ':'1541718')) ORDER BY t.ref ASC LIMIT 101' at line 1""
    },
    ""debug"": {
        ""source"": ""api_products.class.php:260 at call stage"",
        ""stages"": {
            ""success"": [
                ""get"",
                ""route"",
                ""negotiate"",
                ""authenticate"",
                ""validate""
            ],
            ""failure"": [
                ""call"",
                ""message""
            ]
        }
    }
} :: ESTATUS ACTUALIZADO: modificado post fix de errores de la versión 19/01/2026 (Validado Manualmente)"
31/12/2025 19:30:00,Éxito (Validación Manual),3449,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,1541718,1,Pañol E&G,FIX_PATCH_20260119,"Dolibarr API error: 503 en products?sqlfilters=(t.ref:'1541718') - {
    ""error"": {
        ""code"": 503,
        ""message"": ""Service Unavailable: Error when retrieve product list : You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ':'1541718')) ORDER BY t.ref ASC LIMIT 101' at line 1""
    },
    ""debug"": {
        ""source"": ""api_products.class.php:260 at call stage"",
        ""stages"": {
            ""success"": [
                ""get"",
                ""route"",
                ""negotiate"",
                ""authenticate"",
                ""validate""
            ],
            ""failure"": [
                ""call"",
                ""message""
            ]
        }
    }
} :: ESTATUS ACTUALIZADO: modificado post fix de errores de la versión 19/01/2026 (Validado Manualmente)"
31/12/2025 11:15:00,Éxito (Sin Repuestos),3448,INRAD,CORRECTIVA NO PROGRAMADA,,,,,
29/12/2025 17:02:00,Éxito (Validación Manual),3447,INRAD,ASISTENCIA REMOTA,No hay ,0,,FIX_PATCH_20260119,Cantidad de repuesto no especificada o es cero. :: ESTATUS ACTUALIZADO: modificado post fix de errores de la versión 19/01/2026 (Validado Manualmente)
29/12/2025 9:00:00,Éxito (Sin Repuestos),3446,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,,,,,
26/12/2025 19:30:00,Éxito (Sin Repuestos),3444,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,,,,,
26/12/2025 12:18:00,Éxito (Sin Repuestos),3443,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,,,,,
26/12/2025 11:44:00,Éxito (Sin Repuestos),3442,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,,,,,
24/12/2025 20:08:00,Éxito (Sin Repuestos),3441,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,,,,,
22/12/2025 10:50:00,Éxito (Sin Repuestos),3439,CLINICA ALEMANA DE SANTIAGO,PUESTA EN MARCHA,,,,,
19/12/2025 15:10:00,Éxito (Sin Repuestos),3438,CLÍNICA LAS CONDES,CORRECTIVA NO PROGRAMADA,,,,,
17/12/2025 19:00:00,Éxito (Sin Repuestos),3437,CLÍNICA LAS CONDES,CORRECTIVA PROGRAMADA,,,,,
17/12/2025 14:00:00,Éxito (Validación Manual),3436,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,1572991,1,Pañol E&G,FIX_PATCH_20260119,"Dolibarr API error: 503 en products?sqlfilters=(t.ref:'1572991') - {
    ""error"": {
        ""code"": 503,
        ""message"": ""Service Unavailable: Error when retrieve product list : You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ':'1572991')) ORDER BY t.ref ASC LIMIT 101' at line 1""
    },
    ""debug"": {
        ""source"": ""api_products.class.php:260 at call stage"",
        ""stages"": {
            ""success"": [
                ""get"",
                ""route"",
                ""negotiate"",
                ""authenticate"",
                ""validate""
            ],
            ""failure"": [
                ""call"",
                ""message""
            ]
        }
    }
} :: ESTATUS ACTUALIZADO: modificado post fix de errores de la versión 19/01/2026 (Validado Manualmente)"
15/12/2025 19:30:00,Éxito (Sin Repuestos),3434,CLÍNICA LAS CONDES,CORRECTIVA PROGRAMADA,,,,,
15/12/2025 12:30:00,Éxito (Sin Repuestos),3433,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,,,,,
15/12/2025 8:30:00,Éxito (Sin Repuestos),3435,CLINICA ALEMANA DE SANTIAGO,PUESTA EN MARCHA,,,,,
15/12/2025 0:00:00,Éxito (Validación Manual),3425,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,1007288,1,Pañol E&G,FIX_PATCH_20260119,"Dolibarr API error: 503 en products?sqlfilters=(t.ref:'1007288') - {
    ""error"": {
        ""code"": 503,
        ""message"": ""Service Unavailable: Error when retrieve product list : You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ':'1007288')) ORDER BY t.ref ASC LIMIT 101' at line 1""
    },
    ""debug"": {
        ""source"": ""api_products.class.php:260 at call stage"",
        ""stages"": {
            ""success"": [
                ""get"",
                ""route"",
                ""negotiate"",
                ""authenticate"",
                ""validate""
            ],
            ""failure"": [
                ""call"",
                ""message""
            ]
        }
    }
} :: ESTATUS ACTUALIZADO: modificado post fix de errores de la versión 19/01/2026 (Validado Manualmente)"
12/12/2025 9:30:00,Éxito (Validación Manual),3427,RADIO ONCOLOGÍA DEL SUR,CORRECTIVA NO PROGRAMADA,1517657,1,Pañol E&G,FIX_PATCH_20260119,"Dolibarr API error: 503 en products?sqlfilters=(t.ref:'1517657') - {
    ""error"": {
        ""code"": 503,
        ""message"": ""Service Unavailable: Error when retrieve product list : You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near ':'1517657')) ORDER BY t.ref ASC LIMIT 101' at line 1""
    },
    ""debug"": {
        ""source"": ""api_products.class.php:260 at call stage"",
        ""stages"": {
            ""success"": [
                ""get"",
                ""route"",
                ""negotiate"",
                ""authenticate"",
                ""validate""
            ],
            ""failure"": [
                ""call"",
                ""message""
            ]
        }
    }
} :: ESTATUS ACTUALIZADO: modificado post fix de errores de la versión 19/01/2026 (Validado Manualmente)"
12/12/2025 9:00:00,Éxito (Sin Repuestos),3431,HOSPITAL CARLOS VAN BUREN (SSVSA),ASISTENCIA REMOTA,,,,,
11/12/2025 16:40:00,Éxito (Sin Repuestos),3429,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA PROGRAMADA,,,,,
