used_part_id,fieldbeat_task_id,zendesk_ticket_id,part_name,raw_part_identifier,normalized_part_identifier,dolibarr_product_id,dolibarr_ref,dolibarr_barcode,dolibarr_label,match_method,match_confidence,match_status,needs_manual_review,candidate_dolibarr_product_ids
235|2|0|1016476,235,,4 Motores agility,1016476,1016476,10913,1016476,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
236|3|0|1502964,236,,Kit de luz de campo LED,1502964,1502964,10892,1502964,,"SPARES KIT,LED FIELD LAMP",REF_EXACT,1,MATCHED,false,
236|2|0|45133326854,236,,mylar,45133326854,45133326854,,,,,REF_LIKE,0.5,AMBIGUOUS_MATCH,true,10136|11863
239|2|0|NC,239,,NC,NC,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
241|2|0|,241,,Fuente de Poder Bonbas Ionicas,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
246|2|0|NC,246,,"Alcohol toallas de.limpieza espuma de.limpieza, buzos de limpieza.",NC,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
248|2|0|No hay.,248,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
254|2|0|12P754WZ058,254,,Valvula motora circuito interno de agua,12P754WZ058,12P754WZ058,,,,,NONE,0,NO_MATCH,true,
256|2|0|nc,256,,nc,nc,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
247|2|0|N/C,247,,N/C,N/C,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
250|2|0|13289,250,,Ampolleta Halogena 13.8v 50W,13289,13289,,,,,NONE,0,NO_MATCH,true,
252|3|0|1010848,252,,Espejo Mylar,1010848,1010848,11037,1010848,,"Mirror assembly, optics (Agility)",REF_EXACT,1,MATCHED,false,
252|5|0|1507089,252,,PCB Router,1507089,1507089,11644,1507089,,"Programmed PCB Assy, Router",REF_EXACT,1,MATCHED,false,
252|4|0|45133501070,252,,Pendant - Handheld Controller,45133501070,45133501070,10566,45133501070,,HANDHELD CONTROLLER,REF_EXACT,1,MATCHED,false,
252|2|0|1018559,252,,4 Ventiladores para Bancos de Láminas.,1018559,1018559,10724,1018559,,"ASSY, BRACKET & FAN",REF_EXACT,1,MATCHED,false,
252|6|0|1538489,252,,Diaphragms PCB,1538489,1538489,,,,,NONE,0,NO_MATCH,true,
255|2|0|No hay,255,,Grasa EP2,No hay,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
260|2|0|No hay.,260,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
267|2|0|No hay.,267,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
268|2|0|No hay.,268,,No hay,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
257|4|0|R1510260,257,,Panel XVI,R1510260,R1510260,11815,R1510260,,KV Detector Panel,REF_EXACT,1,MATCHED,false,
259|2|0|4513 330 5658,259,,Multiplex Terminal Unit (MTU).  N/S 2115995,4513 330 5658,45133305658,11864,45133305658_usado,,Multiplex terminal unit (MTU),REF_LIKE,0.5,MATCHED,true,
264|2|0|No hay.,264,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
265|2|0|821321900352,265,,Fusible 10 amp.,821321900352,821321900352,11061,821321900352,,"Fuse, 10A 32 VAC, time delay, glass cartridge 32 mm x 6.3mm (FS32E)",REF_EXACT,1,MATCHED,false,
266|2|0|1016474,266,,Frenos de DLG,1016474,1016474,11873,1016474_usado,,"KIT, SPARES, DLG BRAKE",REF_LIKE,0.5,MATCHED,true,
269|2|0|no hay,269,,no hay,no hay,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
273|2|0|n/c,273,,n/c,n/c,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
274|2|0|N/C,274,,N/C,N/C,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
277|2|0|No hay,277,,"No hay
",No hay,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
279|2|0|no hay,279,,no hay,no hay,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
"282|2|0|Ion Chamber. 1014204-08

SIB. 1006737",282,,"Ion Chamber. Serie 07181000106B40-8

Signal Input Board PCB. Serie 2488895. 
","Ion Chamber. 1014204-08

SIB. 1006737",IONCHAMBER101420408SIB1006737,10952,1014204,,Ceramic ion chamber (MR),REF_LIKE,0.5,MATCHED,true,
284|2|0|no hay,284,,no hay,no hay,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
271|2|0|nc,271,,nc,nc,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
275|2|0|N/C,275,,N/C,N/C,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
286|2|0|No hay.,286,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
287|3|0|1538489,287,,PCB diaphragm drive,1538489,1538489,,,,,NONE,0,NO_MATCH,true,
287|2|0|1016472,287,,diaphragm brake x 2 unidades,1016472,1016472,11874,1016472_usado,,Diaphragm brakes spare kit,REF_LIKE,0.5,MATCHED,true,
288|2|0|N/A,288,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
289|2|0|N/C,289,,"Low voltaje halogen lamp marca Philips de 13,8 V - 50W ",N/C,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
290|2|0|N/C,290,,N/C,N/C,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
291|2|0|821321900352,291,,Fusible 10 Amperes 32V con retardo.,821321900352,821321900352,11061,821321900352,,"Fuse, 10A 32 VAC, time delay, glass cartridge 32 mm x 6.3mm (FS32E)",REF_EXACT,1,MATCHED,false,
292|2|0|No hay.,292,,"Alcohol Isopropilico.

Paños de limpieza. ",No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
293|2|0|5295001R001,293,,Ipcu 2 ch  positive,5295001R001,5295001R001,,,,,NONE,0,NO_MATCH,true,
304|2|0|,304,,N/C,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
305|2|0|Sin número,305,,"Grasa Ep2.  
Limpia contacto. 
Paños de limpieza.  
Alcohol isopropilico. 
",Sin número,SINNUMERO,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
308|3|0|N/C,308,,"Grasa Multiuso EP-2,alcohol isopropilico, wd-40, limpia contacto, paños de limpieza.",N/C,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
308|2|0|1020850 serial nro.2109688,308,,Programmed PCB (PPG),1020850 serial nro.2109688,1020850SERIALNRO2109688,11004,1020850,,"Programmable Pulse Generator, PPG-CVDR PCB",REF_LIKE,0.5,MATCHED,true,
309|2|0|No hay.,309,,Grasa.  WD40.  Aceite de máquina.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
312|2|0|1016476,312,,"2 x Kit Tornillo, Motor y Nuez de Lámina Agility",1016476,1016476,10913,1016476,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
313|3|0|1516940,313,,2 x Leaf Motor Drive Module PCB,1516940,1516940,,,,,NONE,0,NO_MATCH,true,
313|4|0|1016476,313,,4 x Kit Tornillo Nuez y Motor,1016476,1016476,10913,1016476,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
313|2|0|1507089,313,,Router PCB,1507089,1507089,11644,1507089,,"Programmed PCB Assy, Router",REF_EXACT,1,MATCHED,false,
320|2|0|45133308710,320,,Fuente de Poder,45133308710,45133308710,,,,,NONE,0,NO_MATCH,true,
323|4|0|4513 330 4800,323,,Electron Gun Assy,4513 330 4800,45133304800,10375,45133304800,,SL ELECTRON GUN ASSY,REF_NORMALIZED_EXACT,0.85,MATCHED,false,
294|2|0|No hay.,294,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
295|2|0|No hay.,295,,"No hay. 
",No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
296|2|0|N/A,296,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
301|2|0|No hay,301,,"Repiza metálica de 60 x 23,5 Cm

Pack teclado y mouse. Marca Ultra.

Tornillos rosca. 

Tarugos de volcanita. 

Amarras plásticas.  

",No hay,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
302|2|0|no hay,302,,no hay,no hay,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
307|2|0|,307,,2 filtros de agua,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
311|2|0|101674,311,,"2 Nr. Kit spares, DLG Brake. ",101674,101674,,,,,NONE,0,NO_MATCH,true,
317|3|0|4513332644304F,317,,01 Motor Assembly,4513332644304F,4513332644304F,10304,4513332644304F,,MOTOR ASSEMBLY,REF_EXACT,1,MATCHED,false,
317|2|0|8113024252101J,317,,01 Lead Screw Assembly,8113024252101J,8113024252101J,10325,8113024252101J,,LEADSCREW ASSY,REF_EXACT,1,MATCHED,false,
318|2|0|No hay.,318,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
329|2|0|N/A,329,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
332|2|0|1015459,332,,Tarjeta electrónica Linac Interface Board (LIB),1015459,1015459,,,,,NONE,0,NO_MATCH,true,
333|2|0|at-a3004,333,,Filament Driver,at-a3004,ATA3004,12080,SAT-A3004-10,,Filament driver PCB,REF_LIKE,0.5,MATCHED,true,
335|2|0|SN,335,,N/C,SN,SN,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
336|2|0|1022096,336,,FAN ASSY 70X70X15MM,1022096,1022096,10775,1022096,,Assy Fan 70x70x15mm NO USAR,REF_EXACT,1,MATCHED,false,
337|2|0|NC,337,,"Wd-40 ; grasa multiuso, alcohol isopropilico, limpia contacto, paños de limpieza. ",NC,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
324|2|0|N/A,324,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
325|2|0|No hay,325,,No hay.,No hay,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
326|3|0|4513332644304F,326,,01 motor Assembly,4513332644304F,4513332644304F,10304,4513332644304F,,MOTOR ASSEMBLY,REF_EXACT,1,MATCHED,false,
326|2|0|8113024252101J,326,,01 leadscrew assy,8113024252101J,8113024252101J,10325,8113024252101J,,LEADSCREW ASSY,REF_EXACT,1,MATCHED,false,
328|2|0|NC,328,,NC,NC,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
339|2|0|153848,339,,"PCB ASSY, DLG AND DIAPHRAGM DRIVE",153848,153848,,,,,NONE,0,NO_MATCH,true,
340|2|0|SN,340,,NC,SN,SN,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
342|2|0|No hay.,342,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
345|2|0|1510261,345,,Panel MV,1510261,1510261,11553,1510261,,Detector imaging panel AL (RoSH,REF_EXACT,1,MATCHED,false,
346|2|0|,346,,FUSIBLE DE 10 AMP. 250 Volts,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
351|2|0|No hay.,351,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
355|2|0|N/A,355,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
"356|2|0|Lead 8113024252101J. 
Motor 4513332644304F.",356,,"Motor Assy.
Lead Screw Assemly. ","Lead 8113024252101J. 
Motor 4513332644304F.",LEAD8113024252101JMOTOR4513332644304F,,,,,REF_LIKE,0.5,AMBIGUOUS_MATCH,true,10325|10304
357|2|0|Sin número.,357,,"2 Nr. Baterías UPS proporcionadas por clínica.  CJ12-7,2. ",Sin número.,SINNUMERO,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
362|5|0|,362,,Grasa Especial para Agility,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
347|2|0|N/A,347,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
348|2|0|N/A,348,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
349|2|0|N/A,349,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
352|4|0|,352,,Generador 400 v para XVI,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
359|2|0|,359,,Fuse 32V 10A,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
360|2|0|55.32.9.024.0040.,360,,Relay Finder 24 Vdc. (proporcionado por clinica),55.32.9.024.0040.,553290240040,,,,,NONE,0,NO_MATCH,true,
361|2|0|N/A,361,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
366|5|0|1500998,366,,Projector Led Assy Led,1500998,1500998,10769,1500998,,Projector Assy Quad LED,REF_EXACT,1,MATCHED,false,
366|4|0|1010848,366,,Espejo Mylar,1010848,1010848,11037,1010848,,"Mirror assembly, optics (Agility)",REF_EXACT,1,MATCHED,false,
375|2|0|No hay.,375,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
377|2|0|1516727,377,,Beam Mu Dose Module,1516727,1516727,18,1516727,,Kit Beam MU Dose Monitoring BMDM,REF_EXACT,1,MATCHED,false,
378|2|0|1016478,378,,1Nr. Leaf key spares long.,1016478,1016478,10946,1016478,,"KIT, SPARES, LEAF MOULDED",REF_EXACT,1,MATCHED,false,
380|2|0|No,380,,No,No,NO,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
381|2|0|THK AFB-LF+70,381,,Grasa de propósito general.,THK AFB-LF+70,THKAFBLF70,,,,,NONE,0,NO_MATCH,true,
382|2|0|,382,,Gun and Filament Assembly,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
383|2|0|,383,,"Kit de FCO, Grasa, Cotones.",,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
384|2|0|1500954,384,,"PCB controladora de Telemetro "" VOLTAGE REGULATOR PCB ASSY""",1500954,1500954,,,,,NONE,0,NO_MATCH,true,
385|2|0|No hay.,385,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
386|2|0|45133315188,386,,"2Nr. Strut, gas modified. ",45133315188,45133315188,10956,45133315188,,RH increment plate assembly,REF_EXACT,1,MATCHED,false,
388|2|0|No hay.,388,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
390|2|0|No hay.,390,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
391|2|0|N/A,391,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
392|2|0|N/A,392,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
393|2|0|RG8U,393,,Cable coaxial,RG8U,RG8U,,,,,NONE,0,NO_MATCH,true,
394|2|0|N/A,394,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
371|2|0|No hay.,371,,"Golilla segers. 
",No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
389|2|0|No hay.,389,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
396|2|0|sin numero,396,,"paños de limpieza , pinceles suaves",sin numero,SINNUMERO,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
402|2|0|SN,402,,No aplica,SN,SN,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
403|2|0|N/A,403,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
404|2|0|SN,404,,teclado HP y mouse,SN,SN,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
405|2|0|No hay.,405,,Golilla segers,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
406|2|0|No hay.,406,,"No hay. 
 ",No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
407|2|0|ZN11E9RZ,407,,Disco Duro Seagates 1TB Barracuda,ZN11E9RZ,ZN11E9RZ,,,,,NONE,0,NO_MATCH,true,
408|2|0|N/A,408,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
410|2|0|SN,410,,NO APLICA,SN,SN,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
411|2|0|No hay.,411,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
413|2|0|N/A,413,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
414|2|0|SN,414,,No aplica,SN,SN,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
415|2|0|No hay.,415,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
417|2|0|No hay.,417,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
418|2|0|S/S,418,,Halogen Optic Lamp 12V-75W,S/S,SS,,,,,NONE,0,NO_MATCH,true,
419|2|0|A3004-10.   N/S S1522 PRP,419,,PCB Filament Drive.,A3004-10.   N/S S1522 PRP,A300410NSS1522PRP,,,,,NONE,0,NO_MATCH,true,
420|2|0|No hay.,420,,"Puente de diodos KBPC5010. 
Transistores Phillips BU508V. 
Fusibles 2A 250V. ",No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
421|2|0|No hay,421,,"Aceite de lubricación.

Limpia contactos.

Paño de limpieza.

Grasa EP2.

",No hay,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
422|3|0|,422,,cable UTP cat 5 - 100 metros,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
422|2|0|,422,,Sistema de extensión USB cat 5,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
423|2|0|T 821321900352,423,,Fuse 32 x 6.  10A,T 821321900352,T821321900352,11061,821321900352,,"Fuse, 10A 32 VAC, time delay, glass cartridge 32 mm x 6.3mm (FS32E)",REF_LIKE,0.5,MATCHED,true,
425|2|0|No hay.,425,,"No hay. 
",No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
428|2|0|NA,428,,NA,NA,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
"429|2|0|T 821321900352
Y 821321900350",429,,"Fuse 32V/10A
Fuse 250V/500mA","T 821321900352
Y 821321900350",T821321900352Y821321900350,11061,821321900352,,"Fuse, 10A 32 VAC, time delay, glass cartridge 32 mm x 6.3mm (FS32E)",REF_LIKE,0.5,MATCHED,true,
433|2|0|32V10A,433,,Fusible retardo 10A,32V10A,32V10A,,,,,NONE,0,NO_MATCH,true,
434|2|0|No hay.,434,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
435|2|0|465111028,435,,OSRAM Lamp 48870 WFL ES,465111028,465111028,,,,,NONE,0,NO_MATCH,true,
437|2|0|WD10EZEX,437,,Disco Duro Western digital 1TB,WD10EZEX,WD10EZEX,,,,,NONE,0,NO_MATCH,true,
440|2|0|CX 1154L 45133165177,440,,Thyratron.,CX 1154L 45133165177,CX1154L45133165177,10716,45133165177,,THYRATRON e2v CX1154L,REF_LIKE,0.5,MATCHED,true,
440|2|1|1015493,440,,Expansión  pressure Vessel,1015493,1015493,12045,1015493,,Expansion Pressure Vessel,REF_EXACT,1,MATCHED,false,
440|2|2|1502964,440,,Spare kit Led Field lamp,1502964,1502964,10892,1502964,,"SPARES KIT,LED FIELD LAMP",REF_EXACT,1,MATCHED,false,
440|2|3|4513332764704c,440,,Fan Sub Assy,4513332764704c,4513332764704C,12247,45133327647,,"FAN, SUB ASSY",REF_LIKE,0.5,MATCHED,true,
440|2|4|45133164423,440,,Filtre Element,45133164423,45133164423,10312,4513316442301M,,FILTER ELEMENT 5 MICRON,REF_LIKE,0.5,MATCHED,true,
440|2|5|45133326275,440,,Screen Assembly,45133326275,45133326275,,,,,REF_LIKE,0.5,AMBIGUOUS_MATCH,true,10933|11813
440|2|6|10 Litros,440,,Agua Bidestilada,10 Litros,10LITROS,,,,,NONE,0,NO_MATCH,true,
443|2|0|No hay.,443,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
444|2|0|No hay.,444,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
431|2|0|533-3541,431,,LM2594HVN,533-3541,5333541,,,,,NONE,0,NO_MATCH,true,
442|2|0|No hay.,442,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
449|2|0|F8915,449,,"4 Transistores de potencia BU508V F8915, SELLO DE CAÑERÍAS, teflón ",F8915,F8915,,,,,NONE,0,NO_MATCH,true,
450|2|0|45133411788,450,,Longitudinal brake assembly,45133411788,45133411788,11049,45133411788,,Longitudinal Brake assembly (MR),REF_EXACT,1,MATCHED,false,
451|3|0|,451,,Leaf Motor,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
451|4|0|1517657,451,,2 PCB Leaf Motor Drive,1517657,1517657,10701,1517657,,"PCB ASSY, LEAF MOTOR DRIVE - 1 Only",REF_EXACT,1,MATCHED,false,
451|2|0|,451,,3 Nueces,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
452|2|0|N/A,452,,Disco duro de Sequencer Mosaiq,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
454|2|0|NC,454,,espera de repuesto,NC,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
456|2|0|1538489,456,,"PCB assy, DLG and Diaphragm drive",1538489,1538489,,,,,NONE,0,NO_MATCH,true,
457|2|0|No hay.,457,,Grasa EP2. Paños de limoieza.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
459|2|0|NC,459,,NC,NC,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
460|2|0|No hay.,460,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
461|2|0|No hay.,461,,"No hay. 
",No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
"462|2|0|-262285518838
-1015076",462,,"-DRIVE BELT
-CABLE RETRACTIL SK2","-262285518838
-1015076",2622855188381015076,10957,1015076,,"Cable, retractile, MLC (SK25BB–SK26B)",REF_LIKE,0.5,MATCHED,true,
466|2|0|N/C,466,,"Grasa EP-2, wd-40, limpia contacto, paños de limpieza, alcohol isopropilico.",N/C,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
467|2|0|SN,467,,NC,SN,SN,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
468|2|0|N/A,468,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
469|2|0|2231762,469,,Balanza Metler Toledo 6002,2231762,2231762,12311,2231762,,BALANZA ROBOT APOTECA CHEMO,REF_EXACT,1,MATCHED,false,
"480|2|0|55.32.9.024. 004 Rele Aux. serie ""55"" 2P. 10 A.  Bob 24 Vdc.",480,,Relay Finder,"55.32.9.024. 004 Rele Aux. serie ""55"" 2P. 10 A.  Bob 24 Vdc.",55329024004RELEAUXSERIE552P10ABOB24VDC,,,,,NONE,0,NO_MATCH,true,
481|2|0|55.32.9.024.0040,481,,3 Relayes Finder 24 Vdc.,55.32.9.024.0040,553290240040,,,,,NONE,0,NO_MATCH,true,
485|2|0|No hay.,485,,"No hay. 
",No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
494|2|0|No hay.,494,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
496|2|0|BJ4853.222.02,496,,Cable assy  SK25E.,BJ4853.222.02,BJ485322202,11072,BJ4853.222.02,,"CABLE ASSY,SK25E TO X38H",REF_EXACT,1,MATCHED,false,
496|2|1|BJ4853.223.02.,496,,Cable assy SK25F.,BJ4853.223.02.,BJ485322302,11073,BJ4853.223.02,,"CABLE ASSY,SK25F TO X38K",REF_NORMALIZED_EXACT,0.85,MATCHED,false,
496|2|2|45133164421.,496,,"Potentiometer,  20K, 10 turns.",45133164421.,45133164421,10986,4513316442101T,,"Potentiometer, 20k, 10 turns Coarse/Check",REF_LIKE,0.5,MATCHED,true,
476|2|0|No hay.,476,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
477|2|0|No hay.,477,,Limpia contactos.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
478|2|0|N/A,478,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
483|2|0|N/A,483,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
488|2|0|,488,,"fusible
",,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
490|2|0|1500954,490,,"Z-Laser voltage regulator, PCB Assy",1500954,1500954,,,,,NONE,0,NO_MATCH,true,
491|2|0|4513 330 4800,491,,Gun assy,4513 330 4800,45133304800,10375,45133304800,,SL ELECTRON GUN ASSY,REF_NORMALIZED_EXACT,0.85,MATCHED,false,
